# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4770405	4771793	+					cls		EYF70_RS19750	1389		old_locus_tag=EYF70_19750
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4770405	4771793	+	WP_131146938.1	WP_131146938.1		cardiolipin synthase	cls		EYF70_RS19750	1389	462	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4771939	4772817	-							EYF70_RS19755	879		old_locus_tag=EYF70_19755
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4771939	4772817	-	WP_131146939.1	WP_131146939.1		metallophosphoesterase			EYF70_RS19755	879	292	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4772826	4773716	-							EYF70_RS19760	891		old_locus_tag=EYF70_19760
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4772826	4773716	-	WP_131146940.1	WP_131146940.1		diacylglycerol kinase family lipid kinase			EYF70_RS19760	891	296	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4773716	4774432	-							EYF70_RS19765	717		old_locus_tag=EYF70_19765
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4773716	4774432	-	WP_131146941.1	WP_131146941.1		phosphatase PAP2 family protein			EYF70_RS19765	717	238	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4774756	4775001	+							EYF70_RS19770	246		old_locus_tag=EYF70_19770
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4774756	4775001	+	WP_131146942.1	WP_131146942.1		hypothetical protein			EYF70_RS19770	246	81	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4775486	4776178	-							EYF70_RS31400	693		
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4775486	4776178	-	WP_218943702.1	WP_218943702.1		hypothetical protein			EYF70_RS31400	693	230	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4776400	4777167	-							EYF70_RS19780	768		old_locus_tag=EYF70_19780
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4776400	4777167	-	WP_131146943.1	WP_131146943.1		hypothetical protein			EYF70_RS19780	768	255	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4777285	4778682	+							EYF70_RS19785	1398		old_locus_tag=EYF70_19785
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4777285	4778682	+	WP_131146944.1	WP_131146944.1		DUF4010 domain-containing protein			EYF70_RS19785	1398	465	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4778781	4779323	+							EYF70_RS19790	543		old_locus_tag=EYF70_19790
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4778781	4779323	+	WP_131146945.1	WP_131146945.1		PEP-CTERM sorting domain-containing protein			EYF70_RS19790	543	180	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4779375	4779566	+							EYF70_RS19795	192		old_locus_tag=EYF70_19795
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4779375	4779566	+	WP_131146946.1	WP_131146946.1		hypothetical protein			EYF70_RS19795	192	63	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4779777	4780475	-							EYF70_RS19800	699		old_locus_tag=EYF70_19800
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4779777	4780475	-	WP_131146947.1	WP_131146947.1		aspartate/glutamate racemase family protein			EYF70_RS19800	699	232	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4780702	4781772	-							EYF70_RS19805	1071		old_locus_tag=EYF70_19805
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4780702	4781772	-	WP_165497746.1	WP_165497746.1		DUF4214 domain-containing protein			EYF70_RS19805	1071	356	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4782221	4782856	+							EYF70_RS19810	636		old_locus_tag=EYF70_19810
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4782221	4782856	+	WP_131146949.1	WP_131146949.1		SAM-dependent methyltransferase			EYF70_RS19810	636	211	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4782912	4783547	-							EYF70_RS19815	636		old_locus_tag=EYF70_19815
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4782912	4783547	-	WP_131146950.1	WP_131146950.1		hypothetical protein			EYF70_RS19815	636	211	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4783689	4784315	+							EYF70_RS19820	627		old_locus_tag=EYF70_19820
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4783689	4784315	+	WP_131146951.1	WP_131146951.1		N-acetylmuramoyl-L-alanine amidase			EYF70_RS19820	627	208	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4784312	4784704	+							EYF70_RS19825	393		old_locus_tag=EYF70_19825
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4784312	4784704	+	WP_131146952.1	WP_131146952.1		hypothetical protein			EYF70_RS19825	393	130	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4785044	4785949	-							EYF70_RS19830	906		old_locus_tag=EYF70_19830
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4785044	4785949	-	WP_131146953.1	WP_131146953.1		NAD(P)/FAD-dependent oxidoreductase			EYF70_RS19830	906	301	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4786360	4788375	+							EYF70_RS19835	2016		old_locus_tag=EYF70_19835
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4786360	4788375	+	WP_131146954.1	WP_131146954.1		PQQ-dependent sugar dehydrogenase			EYF70_RS19835	2016	671	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4788372	4788794	+							EYF70_RS19840	423		old_locus_tag=EYF70_19840
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4788372	4788794	+	WP_131146955.1	WP_131146955.1		hypothetical protein			EYF70_RS19840	423	140	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4788859	4789632	-							EYF70_RS19845	774		old_locus_tag=EYF70_19845
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4788859	4789632	-	WP_131146956.1	WP_131146956.1		LytTR family DNA-binding domain-containing protein			EYF70_RS19845	774	257	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4789629	4790702	-							EYF70_RS19850	1074		old_locus_tag=EYF70_19850
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4789629	4790702	-	WP_218943703.1	WP_218943703.1		histidine kinase			EYF70_RS19850	1074	357	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4790706	4791398	-							EYF70_RS19855	693		old_locus_tag=EYF70_19855
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4790706	4791398	-	WP_131146957.1	WP_131146957.1		DUF4386 domain-containing protein			EYF70_RS19855	693	230	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4792150	4793541	+							EYF70_RS19860	1392		old_locus_tag=EYF70_19860
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4792150	4793541	+	WP_131146958.1	WP_131146958.1		DUF4214 domain-containing protein			EYF70_RS19860	1392	463	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4793569	4794168	-							EYF70_RS19865	600		old_locus_tag=EYF70_19865
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4793569	4794168	-	WP_131146959.1	WP_131146959.1		response regulator			EYF70_RS19865	600	199	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4794165	4796267	-							EYF70_RS19870	2103		old_locus_tag=EYF70_19870
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4794165	4796267	-	WP_229420468.1	WP_229420468.1		PAS domain S-box protein			EYF70_RS19870	2103	700	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4796450	4797790	+							EYF70_RS19875	1341		old_locus_tag=EYF70_19875
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4796450	4797790	+	WP_131146961.1	WP_131146961.1		MFS transporter			EYF70_RS19875	1341	446	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4798004	4798186	-							EYF70_RS19880	183		old_locus_tag=EYF70_19880
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4798004	4798186	-	WP_131146962.1	WP_131146962.1		hypothetical protein			EYF70_RS19880	183	60	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4798671	4799099	-							EYF70_RS19885	429		old_locus_tag=EYF70_19885
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4798671	4799099	-	WP_131146963.1	WP_131146963.1		hypothetical protein			EYF70_RS19885	429	142	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4799111	4799602	-							EYF70_RS19890	492		old_locus_tag=EYF70_19890
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4799111	4799602	-	WP_131146964.1	WP_131146964.1		type VI secretion system tube protein Hcp			EYF70_RS19890	492	163	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4800231	4800767	-							EYF70_RS19895	537		old_locus_tag=EYF70_19895
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4800231	4800767	-	WP_131146965.1	WP_131146965.1		DUF2199 domain-containing protein			EYF70_RS19895	537	178	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4800846	4801763	-							EYF70_RS19900	918		old_locus_tag=EYF70_19900
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4800846	4801763	-	WP_131146966.1	WP_131146966.1		S-adenosyl-l-methionine hydroxide adenosyltransferase family protein			EYF70_RS19900	918	305	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4801776	4804292	-							EYF70_RS19905	2517		old_locus_tag=EYF70_19905
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4801776	4804292	-	WP_131146967.1	WP_131146967.1		TonB-dependent receptor			EYF70_RS19905	2517	838	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4805381	4805536	-							EYF70_RS31150	156		
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4805381	4805536	-	WP_165497747.1	WP_165497747.1		hypothetical protein			EYF70_RS31150	156	51	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4805917	4806714	+							EYF70_RS19910	798		old_locus_tag=EYF70_19910
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4805917	4806714	+	WP_131146968.1	WP_131146968.1		PEP-CTERM sorting domain-containing protein			EYF70_RS19910	798	265	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4806816	4807187	+							EYF70_RS19915	372		old_locus_tag=EYF70_19915
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4806816	4807187	+	WP_131146969.1	WP_131146969.1		hypothetical protein			EYF70_RS19915	372	123	
gene	tRNA	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4807316	4807405	-							EYF70_RS19920	90		old_locus_tag=EYF70_19920
tRNA		GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4807316	4807405	-				tRNA-Ser			EYF70_RS19920	90		anticodon=TGA
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4807460	4809523	-							EYF70_RS19925	2064		old_locus_tag=EYF70_19925
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4807460	4809523	-	WP_131146970.1	WP_131146970.1		EAL domain-containing protein			EYF70_RS19925	2064	687	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4809523	4810677	-							EYF70_RS19930	1155		old_locus_tag=EYF70_19930
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4809523	4810677	-	WP_131146971.1	WP_131146971.1		HDOD domain-containing protein			EYF70_RS19930	1155	384	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4810967	4811581	-							EYF70_RS19935	615		old_locus_tag=EYF70_19935
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4810967	4811581	-	WP_131146972.1	WP_131146972.1		response regulator transcription factor			EYF70_RS19935	615	204	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4811583	4812941	-							EYF70_RS19940	1359		old_locus_tag=EYF70_19940
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4811583	4812941	-	WP_131146973.1	WP_131146973.1		cache domain-containing protein			EYF70_RS19940	1359	452	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4813118	4815178	+							EYF70_RS19945	2061		old_locus_tag=EYF70_19945
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4813118	4815178	+	WP_131146974.1	WP_131146974.1		carbon starvation protein A			EYF70_RS19945	2061	686	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4815195	4815395	+							EYF70_RS19950	201		old_locus_tag=EYF70_19950
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4815195	4815395	+	WP_131146975.1	WP_131146975.1		YbdD/YjiX family protein			EYF70_RS19950	201	66	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4815550	4817100	+							EYF70_RS19955	1551		old_locus_tag=EYF70_19955
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4815550	4817100	+	WP_131146976.1	WP_131146976.1		dienelactone hydrolase family protein			EYF70_RS19955	1551	516	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4817339	4817638	-							EYF70_RS19960	300		old_locus_tag=EYF70_19960
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4817339	4817638	-	WP_131146977.1	WP_131146977.1		DUF3144 domain-containing protein			EYF70_RS19960	300	99	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4817792	4820836	+							EYF70_RS19965	3045		old_locus_tag=EYF70_19965
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4817792	4820836	+	WP_131146978.1	WP_131146978.1		response regulator			EYF70_RS19965	3045	1014	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4820838	4822982	+							EYF70_RS19970	2145		old_locus_tag=EYF70_19970
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4820838	4822982	+	WP_131146979.1	WP_131146979.1		EAL domain-containing protein			EYF70_RS19970	2145	714	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4823162	4823752	-					recR		EYF70_RS19975	591		old_locus_tag=EYF70_19975
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4823162	4823752	-	WP_131146980.1	WP_131146980.1		recombination mediator RecR	recR		EYF70_RS19975	591	196	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4823794	4824093	-							EYF70_RS19980	300		old_locus_tag=EYF70_19980
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4823794	4824093	-	WP_131146981.1	WP_131146981.1		YciI family protein			EYF70_RS19980	300	99	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4824113	4824439	-							EYF70_RS19985	327		old_locus_tag=EYF70_19985
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4824113	4824439	-	WP_131146982.1	WP_131146982.1		YbaB/EbfC family nucleoid-associated protein			EYF70_RS19985	327	108	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4824481	4826781	-							EYF70_RS19990	2301		old_locus_tag=EYF70_19990
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4824481	4826781	-	WP_131146983.1	WP_131146983.1		DNA polymerase III subunit gamma/tau			EYF70_RS19990	2301	766	
gene	SRP_RNA	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4826980	4827078	-					ffs		EYF70_RS19995	99		old_locus_tag=EYF70_19995
ncRNA	SRP_RNA	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4826980	4827078	-				signal recognition particle sRNA small type	ffs		EYF70_RS19995	99		
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4827125	4828609	-					ubiD		EYF70_RS20000	1485		old_locus_tag=EYF70_20000
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4827125	4828609	-	WP_131146984.1	WP_131146984.1		4-hydroxy-3-polyprenylbenzoate decarboxylase	ubiD		EYF70_RS20000	1485	494	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4829149	4830087	+							EYF70_RS20005	939		old_locus_tag=EYF70_20005
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4829149	4830087	+	WP_131146985.1	WP_131146985.1		lytic transglycosylase domain-containing protein			EYF70_RS20005	939	312	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4830519	4830989	-					nusB		EYF70_RS20010	471		old_locus_tag=EYF70_20010
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4830519	4830989	-	WP_131146986.1	WP_131146986.1		transcription antitermination factor NusB	nusB		EYF70_RS20010	471	156	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4831019	4831507	-					ribH		EYF70_RS20015	489		old_locus_tag=EYF70_20015
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4831019	4831507	-	WP_131146987.1	WP_131146987.1		6,7-dimethyl-8-ribityllumazine synthase	ribH		EYF70_RS20015	489	162	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4831538	4832647	-					ribB		EYF70_RS20020	1110		old_locus_tag=EYF70_20020
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4831538	4832647	-	WP_131146988.1	WP_131146988.1		3,4-dihydroxy-2-butanone-4-phosphate synthase	ribB		EYF70_RS20020	1110	369	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4832946	4836530	+							EYF70_RS20025	3585		old_locus_tag=EYF70_20025
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4832946	4836530	+	WP_131146989.1	WP_131146989.1		EAL domain-containing protein			EYF70_RS20025	3585	1194	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4836659	4837537	+							EYF70_RS20030	879		old_locus_tag=EYF70_20030
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4836659	4837537	+	WP_131146990.1	WP_131146990.1		SMP-30/gluconolactonase/LRE family protein			EYF70_RS20030	879	292	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4837647	4838069	+							EYF70_RS20035	423		old_locus_tag=EYF70_20035
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4837647	4838069	+	WP_131146991.1	WP_131146991.1		OsmC family protein			EYF70_RS20035	423	140	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4838263	4840005	-							EYF70_RS20040	1743		old_locus_tag=EYF70_20040
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4838263	4840005	-	WP_131146992.1	WP_131146992.1		cation:proton antiporter			EYF70_RS20040	1743	580	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4840090	4841838	+							EYF70_RS20045	1749		old_locus_tag=EYF70_20045
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4840090	4841838	+	WP_131146993.1	WP_131146993.1		DUF885 domain-containing protein			EYF70_RS20045	1749	582	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4841813	4842787	-							EYF70_RS20050	975		old_locus_tag=EYF70_20050
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4841813	4842787	-	WP_131146994.1	WP_131146994.1		hypothetical protein			EYF70_RS20050	975	324	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4842795	4843421	-							EYF70_RS20055	627		old_locus_tag=EYF70_20055
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4842795	4843421	-	WP_131146995.1	WP_131146995.1		riboflavin synthase			EYF70_RS20055	627	208	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4843450	4844544	-					ribD		EYF70_RS20060	1095		old_locus_tag=EYF70_20060
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4843450	4844544	-	WP_131149217.1	WP_131149217.1		bifunctional diaminohydroxyphosphoribosylaminopyrimidine deaminase/5-amino-6-(5-phosphoribosylamino)uracil reductase RibD	ribD		EYF70_RS20060	1095	364	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4844650	4845285	-							EYF70_RS20065	636		old_locus_tag=EYF70_20065
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4844650	4845285	-	WP_131146996.1	WP_131146996.1		GspH/FimT family protein			EYF70_RS20065	636	211	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4845213	4845674	-							EYF70_RS20070	462		old_locus_tag=EYF70_20070
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4845213	4845674	-	WP_131146997.1	WP_131146997.1		type IV pilin protein			EYF70_RS20070	462	153	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4845671	4847884	-							EYF70_RS20075	2214		old_locus_tag=EYF70_20075
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4845671	4847884	-	WP_165497749.1	WP_165497749.1		pilus assembly protein PilY			EYF70_RS20075	2214	737	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4847922	4848512	-							EYF70_RS20080	591		old_locus_tag=EYF70_20080
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4847922	4848512	-	WP_131149218.1	WP_131149218.1		pilus assembly protein PilX			EYF70_RS20080	591	196	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4848515	4849432	-							EYF70_RS20085	918		old_locus_tag=EYF70_20085
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4848515	4849432	-	WP_131146999.1	WP_131146999.1		PilW family protein			EYF70_RS20085	918	305	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4849429	4849968	-					pilV		EYF70_RS20090	540		old_locus_tag=EYF70_20090
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4849429	4849968	-	WP_131147000.1	WP_131147000.1		type IV pilus modification protein PilV	pilV		EYF70_RS20090	540	179	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4850320	4850787	-					nrdR		EYF70_RS20095	468		old_locus_tag=EYF70_20095
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4850320	4850787	-	WP_131147001.1	WP_131147001.1		transcriptional regulator NrdR	nrdR		EYF70_RS20095	468	155	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4850861	4852105	-							EYF70_RS20100	1245		old_locus_tag=EYF70_20100
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4850861	4852105	-	WP_131147002.1	WP_131147002.1		serine hydroxymethyltransferase			EYF70_RS20100	1245	414	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4852496	4853245	+							EYF70_RS20105	750		old_locus_tag=EYF70_20105
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4852496	4853245	+	WP_131147003.1	WP_131147003.1		SDR family NAD(P)-dependent oxidoreductase			EYF70_RS20105	750	249	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4853422	4853829	+					ybgC		EYF70_RS20110	408		old_locus_tag=EYF70_20110
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4853422	4853829	+	WP_131147004.1	WP_131147004.1		tol-pal system-associated acyl-CoA thioesterase	ybgC		EYF70_RS20110	408	135	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4853917	4854609	+					tolQ		EYF70_RS20115	693		old_locus_tag=EYF70_20115
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4853917	4854609	+	WP_131147005.1	WP_131147005.1		protein TolQ	tolQ		EYF70_RS20115	693	230	
gene	protein_coding	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4854619	4855059	+							EYF70_RS20120	441		old_locus_tag=EYF70_20120
CDS	with_protein	GCF_004322755.1	Primary Assembly	chromosome		NZ_CP036401.1	4854619	4855059	+	WP_229420469.1	WP_229420469.1		ExbD/TolR family protein			EYF70_RS20120	441	146	
