# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2430184	2431809	-							C9I28_RS10590	1626		old_locus_tag=C9I28_10590
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2430184	2431809	-	WP_229415988.1	WP_229415988.1		phospholipase			C9I28_RS10590	1626	541	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2431843	2434584	-							C9I28_RS10595	2742		old_locus_tag=C9I28_10595
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2431843	2434584	-	WP_107141468.1	WP_107141468.1		type VI secretion system tip protein VgrG			C9I28_RS10595	2742	913	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2434898	2436643	+							C9I28_RS10600	1746		old_locus_tag=C9I28_10600
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2434898	2436643	+	WP_107141469.1	WP_107141469.1		cation:proton antiporter			C9I28_RS10600	1746	581	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2436650	2437072	-							C9I28_RS10605	423		old_locus_tag=C9I28_10605
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2436650	2437072	-	WP_107141470.1	WP_107141470.1		OsmC family protein			C9I28_RS10605	423	140	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2437154	2437531	-							C9I28_RS10610	378		old_locus_tag=C9I28_10610
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2437154	2437531	-	WP_107141471.1	WP_107141471.1		hypothetical protein			C9I28_RS10610	378	125	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2437546	2438448	-							C9I28_RS10615	903		old_locus_tag=C9I28_10615
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2437546	2438448	-	WP_229415989.1	WP_229415989.1		SMP-30/gluconolactonase/LRE family protein			C9I28_RS10615	903	300	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2438516	2441989	-							C9I28_RS10620	3474		old_locus_tag=C9I28_10620
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2438516	2441989	-	WP_107141472.1	WP_107141472.1		EAL domain-containing protein			C9I28_RS10620	3474	1157	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2442178	2443293	+					ribB		C9I28_RS10625	1116		old_locus_tag=C9I28_10625
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2442178	2443293	+	WP_107141473.1	WP_107141473.1		3,4-dihydroxy-2-butanone-4-phosphate synthase	ribB		C9I28_RS10625	1116	371	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2443348	2443836	+					ribH		C9I28_RS10630	489		old_locus_tag=C9I28_10630
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2443348	2443836	+	WP_107141474.1	WP_107141474.1		6,7-dimethyl-8-ribityllumazine synthase	ribH		C9I28_RS10630	489	162	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2443881	2444351	+					nusB		C9I28_RS10635	471		old_locus_tag=C9I28_10635
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2443881	2444351	+	WP_107141475.1	WP_107141475.1		transcription antitermination factor NusB	nusB		C9I28_RS10635	471	156	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2444567	2445421	-							C9I28_RS10640	855		old_locus_tag=C9I28_10640
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2444567	2445421	-	WP_229415907.1	WP_229415907.1		IS3 family transposase			C9I28_RS10640	855	284	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2445418	2445777	-							C9I28_RS10645	360		old_locus_tag=C9I28_10645
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2445418	2445777	-	WP_107140409.1	WP_107140409.1		transposase			C9I28_RS10645	360	119	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2446327	2447259	-							C9I28_RS10655	933		old_locus_tag=C9I28_10655
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2446327	2447259	-	WP_107141476.1	WP_107141476.1		lytic transglycosylase domain-containing protein			C9I28_RS10655	933	310	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2447743	2449227	+					ubiD		C9I28_RS10660	1485		old_locus_tag=C9I28_10660
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2447743	2449227	+	WP_107141477.1	WP_107141477.1		4-hydroxy-3-polyprenylbenzoate decarboxylase	ubiD		C9I28_RS10660	1485	494	
gene	SRP_RNA	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2449277	2449375	+					ffs		C9I28_RS10665	99		old_locus_tag=C9I28_10665
ncRNA	SRP_RNA	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2449277	2449375	+				signal recognition particle sRNA small type	ffs		C9I28_RS10665	99		
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2449487	2450155	-							C9I28_RS10670	669		old_locus_tag=C9I28_10670
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2449487	2450155	-	WP_107144460.1	WP_107144460.1		hypothetical protein			C9I28_RS10670	669	222	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2450260	2452521	+							C9I28_RS10675	2262		old_locus_tag=C9I28_10675
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2450260	2452521	+	WP_107141478.1	WP_107141478.1		DNA polymerase III subunit gamma/tau			C9I28_RS10675	2262	753	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2452555	2452881	+							C9I28_RS10680	327		old_locus_tag=C9I28_10680
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2452555	2452881	+	WP_107141479.1	WP_107141479.1		YbaB/EbfC family nucleoid-associated protein			C9I28_RS10680	327	108	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2452887	2453177	+							C9I28_RS10685	291		old_locus_tag=C9I28_10685
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2452887	2453177	+	WP_107141480.1	WP_107141480.1		YciI family protein			C9I28_RS10685	291	96	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2453179	2453769	+					recR		C9I28_RS10690	591		old_locus_tag=C9I28_10690
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2453179	2453769	+	WP_107141481.1	WP_107141481.1		recombination mediator RecR	recR		C9I28_RS10690	591	196	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2453843	2455966	-							C9I28_RS10695	2124		old_locus_tag=C9I28_10695
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2453843	2455966	-	WP_107141482.1	WP_107141482.1		EAL domain-containing protein			C9I28_RS10695	2124	707	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2455967	2458846	-							C9I28_RS10700	2880		old_locus_tag=C9I28_10700
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2455967	2458846	-	WP_107141483.1	WP_107141483.1		response regulator			C9I28_RS10700	2880	959	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2459016	2460104	+							C9I28_RS10705	1089		old_locus_tag=C9I28_10705
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2459016	2460104	+	WP_229415990.1	WP_229415990.1		IS1595 family transposase			C9I28_RS10705	1089	362	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2460226	2460426	-							C9I28_RS10710	201		old_locus_tag=C9I28_10710
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2460226	2460426	-	WP_107141485.1	WP_107141485.1		YbdD/YjiX family protein			C9I28_RS10710	201	66	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2460427	2462487	-							C9I28_RS10715	2061		old_locus_tag=C9I28_10715
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2460427	2462487	-	WP_107141486.1	WP_107141486.1		carbon starvation protein A			C9I28_RS10715	2061	686	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2462649	2464001	+							C9I28_RS10720	1353		old_locus_tag=C9I28_10720
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2462649	2464001	+	WP_107141487.1	WP_107141487.1		cache domain-containing protein			C9I28_RS10720	1353	450	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2463998	2464633	+							C9I28_RS10725	636		old_locus_tag=C9I28_10725
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2463998	2464633	+	WP_107141488.1	WP_107141488.1		response regulator transcription factor			C9I28_RS10725	636	211	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2464821	2465981	+							C9I28_RS10730	1161		old_locus_tag=C9I28_10730
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2464821	2465981	+	WP_107141489.1	WP_107141489.1		HDOD domain-containing protein			C9I28_RS10730	1161	386	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2465982	2468015	+							C9I28_RS10735	2034		old_locus_tag=C9I28_10735
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2465982	2468015	+	WP_107141490.1	WP_107141490.1		EAL domain-containing protein			C9I28_RS10735	2034	677	
gene	tRNA	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2468182	2468271	+							C9I28_RS10740	90		old_locus_tag=C9I28_10740
tRNA		GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2468182	2468271	+				tRNA-Ser			C9I28_RS10740	90		anticodon=TGA
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2468807	2470420	+							C9I28_RS10750	1614		old_locus_tag=C9I28_10750
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2468807	2470420	+	WP_219909769.1	WP_219909769.1		AAA family ATPase			C9I28_RS10750	1614	537	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2471849	2472091	+							C9I28_RS10760	243		old_locus_tag=C9I28_10760
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2471849	2472091	+	WP_146171901.1	WP_146171901.1		hypothetical protein			C9I28_RS10760	243	80	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2472245	2472694	+							C9I28_RS10765	450		old_locus_tag=C9I28_10765
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2472245	2472694	+	WP_107141495.1	WP_107141495.1		hypothetical protein			C9I28_RS10765	450	149	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2472942	2473769	-							C9I28_RS10770	828		old_locus_tag=C9I28_10770
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2472942	2473769	-	WP_146171902.1	WP_146171902.1		hypothetical protein			C9I28_RS10770	828	275	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2473787	2474506	-							C9I28_RS10775	720		old_locus_tag=C9I28_10775
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2473787	2474506	-	WP_181259353.1	WP_181259353.1		PEP-CTERM sorting domain-containing protein			C9I28_RS10775	720	239	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2474707	2475882	-							C9I28_RS10780	1176		old_locus_tag=C9I28_10780
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2474707	2475882	-	WP_107141498.1	WP_107141498.1		FAD-dependent monooxygenase			C9I28_RS10780	1176	391	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2476109	2476363	+							C9I28_RS10785	255		old_locus_tag=C9I28_10785
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2476109	2476363	+	WP_146171903.1	WP_146171903.1		hypothetical protein			C9I28_RS10785	255	84	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2476434	2476778	+							C9I28_RS10790	345		old_locus_tag=C9I28_10790
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2476434	2476778	+	WP_107141500.1	WP_107141500.1		hypothetical protein			C9I28_RS10790	345	114	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2476775	2477245	+							C9I28_RS10795	471		old_locus_tag=C9I28_10795
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2476775	2477245	+	WP_107141501.1	WP_107141501.1		hypothetical protein			C9I28_RS10795	471	156	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2477253	2479343	-							C9I28_RS10800	2091		old_locus_tag=C9I28_10800
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2477253	2479343	-	WP_107141502.1	WP_107141502.1		EAL domain-containing protein			C9I28_RS10800	2091	696	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2479500	2480897	+							C9I28_RS10805	1398		old_locus_tag=C9I28_10805
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2479500	2480897	+	WP_107141503.1	WP_107141503.1		GntP family permease			C9I28_RS10805	1398	465	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2480983	2484546	+							C9I28_RS10810	3564		old_locus_tag=C9I28_10810
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2480983	2484546	+	WP_107144461.1	WP_107144461.1		beta-galactosidase			C9I28_RS10810	3564	1187	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2484524	2485312	-							C9I28_RS10815	789		old_locus_tag=C9I28_10815
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2484524	2485312	-	WP_107141504.1	WP_107141504.1		isocitrate lyase/phosphoenolpyruvate mutase family protein			C9I28_RS10815	789	262	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2485309	2486676	-							C9I28_RS10820	1368		old_locus_tag=C9I28_10820
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2485309	2486676	-	WP_107141505.1	WP_107141505.1		helix-turn-helix domain-containing protein			C9I28_RS10820	1368	455	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2486729	2487283	-							C9I28_RS10825	555		old_locus_tag=C9I28_10825
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2486729	2487283	-	WP_107141506.1	WP_107141506.1		PEP-CTERM sorting domain-containing protein			C9I28_RS10825	555	184	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2487418	2488785	-							C9I28_RS10830	1368		old_locus_tag=C9I28_10830
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2487418	2488785	-	WP_107141507.1	WP_107141507.1		MgtC/SapB family protein			C9I28_RS10830	1368	455	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2488915	2489532	+							C9I28_RS10835	618		old_locus_tag=C9I28_10835
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2488915	2489532	+	WP_107141508.1	WP_107141508.1		hypothetical protein			C9I28_RS10835	618	205	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2489718	2490737	-							C9I28_RS10840	1020		old_locus_tag=C9I28_10840
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2489718	2490737	-	WP_229415991.1	WP_229415991.1		cation diffusion facilitator family transporter			C9I28_RS10840	1020	339	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2490989	2491552	+							C9I28_RS10845	564		old_locus_tag=C9I28_10845
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2490989	2491552	+	WP_146171904.1	WP_146171904.1		hypothetical protein			C9I28_RS10845	564	187	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2492177	2492416	-							C9I28_RS10850	240		old_locus_tag=C9I28_10850
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2492177	2492416	-	WP_107141510.1	WP_107141510.1		hypothetical protein			C9I28_RS10850	240	79	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2492605	2492826	+							C9I28_RS28625	222		
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2492605	2492826	+	WP_229415992.1	WP_229415992.1		hypothetical protein			C9I28_RS28625	222	73	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2492835	2493323	+							C9I28_RS10855	489		old_locus_tag=C9I28_10855
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2492835	2493323	+	WP_229415993.1	WP_229415993.1		phosphatase PAP2 family protein			C9I28_RS10855	489	162	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2493323	2494213	+							C9I28_RS10860	891		old_locus_tag=C9I28_10860
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2493323	2494213	+	WP_107141511.1	WP_107141511.1		diacylglycerol kinase family lipid kinase			C9I28_RS10860	891	296	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2494229	2495047	+							C9I28_RS10865	819		old_locus_tag=C9I28_10865
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2494229	2495047	+	WP_107141512.1	WP_107141512.1		metallophosphoesterase			C9I28_RS10865	819	272	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2495217	2496605	-					cls		C9I28_RS10870	1389		old_locus_tag=C9I28_10870
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2495217	2496605	-	WP_107141513.1	WP_107141513.1		cardiolipin synthase	cls		C9I28_RS10870	1389	462	
gene	pseudogene	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2496602	2498564	-							C9I28_RS10875	1963		pseudo;old_locus_tag=C9I28_10875
CDS	without_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2496602	2498564	-				site-specific recombinase			C9I28_RS10875	1963		pseudo
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2498666	2499970	-							C9I28_RS10880	1305		old_locus_tag=C9I28_10880
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2498666	2499970	-	WP_107141514.1	WP_107141514.1		acetyl-CoA hydrolase/transferase family protein			C9I28_RS10880	1305	434	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2500205	2500432	+							C9I28_RS28630	228		
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2500205	2500432	+	WP_229415994.1	WP_229415994.1		hypothetical protein			C9I28_RS28630	228	75	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2500429	2501337	+							C9I28_RS10885	909		old_locus_tag=C9I28_10885
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2500429	2501337	+	WP_229415995.1	WP_229415995.1		porin			C9I28_RS10885	909	302	
gene	pseudogene	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2501390	2502225	+							C9I28_RS10890	836		pseudo;old_locus_tag=C9I28_10890
CDS	without_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2501390	2502225	+				branched-chain amino acid aminotransferase			C9I28_RS10890	836		pseudo
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2502321	2502884	-							C9I28_RS10895	564		old_locus_tag=C9I28_10895
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2502321	2502884	-	WP_107141516.1	WP_107141516.1		DUF3617 domain-containing protein			C9I28_RS10895	564	187	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2502944	2503630	-							C9I28_RS10900	687		old_locus_tag=C9I28_10900
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2502944	2503630	-	WP_107141517.1	WP_107141517.1		OmpA family protein			C9I28_RS10900	687	228	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2503721	2503867	-							C9I28_RS10905	147		old_locus_tag=C9I28_10905
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2503721	2503867	-	WP_107141518.1	WP_107141518.1		lmo0937 family membrane protein			C9I28_RS10905	147	48	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2504019	2504222	-							C9I28_RS10910	204		old_locus_tag=C9I28_10910
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2504019	2504222	-	WP_146171905.1	WP_146171905.1		hypothetical protein			C9I28_RS10910	204	67	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2504381	2505154	-							C9I28_RS10915	774		old_locus_tag=C9I28_10915
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2504381	2505154	-	WP_107141520.1	WP_107141520.1		glycine zipper 2TM domain-containing protein			C9I28_RS10915	774	257	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2505348	2506064	+							C9I28_RS10920	717		old_locus_tag=C9I28_10920
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2505348	2506064	+	WP_107141521.1	WP_107141521.1		Crp/Fnr family transcriptional regulator			C9I28_RS10920	717	238	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2506139	2506468	+							C9I28_RS10925	330		old_locus_tag=C9I28_10925
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2506139	2506468	+	WP_181259355.1	WP_181259355.1		ribonuclease E inhibitor RraB			C9I28_RS10925	330	109	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2506570	2506791	-							C9I28_RS10930	222		old_locus_tag=C9I28_10930
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2506570	2506791	-	WP_219909770.1	WP_219909770.1		glycine zipper 2TM domain-containing protein			C9I28_RS10930	222	73	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2506856	2507206	-							C9I28_RS10935	351		old_locus_tag=C9I28_10935
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2506856	2507206	-	WP_181259356.1	WP_181259356.1		BON domain-containing protein			C9I28_RS10935	351	116	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2507365	2509440	-							C9I28_RS10940	2076		old_locus_tag=C9I28_10940
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2507365	2509440	-	WP_107141524.1	WP_107141524.1		AsmA family protein			C9I28_RS10940	2076	691	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2509644	2510030	+							C9I28_RS10945	387		old_locus_tag=C9I28_10945
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2509644	2510030	+	WP_107141525.1	WP_107141525.1		DUF4398 domain-containing protein			C9I28_RS10945	387	128	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2510049	2510951	+							C9I28_RS10950	903		old_locus_tag=C9I28_10950
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2510049	2510951	+	WP_107141526.1	WP_107141526.1		OmpA family protein			C9I28_RS10950	903	300	
gene	pseudogene	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2510969	2511504	+							C9I28_RS10955	536		pseudo;old_locus_tag=C9I28_10955
CDS	without_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2510969	2511504	+				ferritin-like domain-containing protein			C9I28_RS10955	536		pseudo
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2511614	2511916	+							C9I28_RS10960	303		old_locus_tag=C9I28_10960
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2511614	2511916	+	WP_107141527.1	WP_107141527.1		DUF883 family protein			C9I28_RS10960	303	100	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2511938	2512318	+							C9I28_RS10965	381		old_locus_tag=C9I28_10965
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2511938	2512318	+	WP_107141528.1	WP_107141528.1		phage holin family protein			C9I28_RS10965	381	126	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2512329	2512742	+							C9I28_RS10970	414		old_locus_tag=C9I28_10970
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2512329	2512742	+	WP_107141529.1	WP_107141529.1		hypothetical protein			C9I28_RS10970	414	137	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2513155	2514300	+							C9I28_RS10975	1146		old_locus_tag=C9I28_10975
CDS	with_protein	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2513155	2514300	+	WP_229415996.1	WP_229415996.1		patatin-like phospholipase family protein			C9I28_RS10975	1146	381	
gene	protein_coding	GCF_003028855.1	Primary Assembly	chromosome		NZ_CP028324.1	2514346	2514717	-							C9I28_RS10980	372		old_locus_tag=C9I28_10980
