# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3230567	3231307	+	WP_229465970.1	WP_229465970.1		helix-turn-helix domain-containing protein			E1742_RS14105	741	246	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3231379	3231744	+							E1742_RS14110	366		old_locus_tag=E1742_14110
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3231379	3231744	+	WP_134385547.1	WP_134385547.1		VOC family protein			E1742_RS14110	366	121	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3231741	3231935	+							E1742_RS14115	195		old_locus_tag=E1742_14115
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3231741	3231935	+	WP_134385548.1	WP_134385548.1		hypothetical protein			E1742_RS14115	195	64	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3232042	3232272	+							E1742_RS14120	231		old_locus_tag=E1742_14120
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3232042	3232272	+	WP_134385549.1	WP_134385549.1		ParD-like family protein			E1742_RS14120	231	76	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3232265	3233053	+					map		E1742_RS14125	789		old_locus_tag=E1742_14125
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3232265	3233053	+	WP_134385550.1	WP_134385550.1		type I methionyl aminopeptidase	map		E1742_RS14125	789	262	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3233104	3233430	-							E1742_RS14130	327		old_locus_tag=E1742_14130
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3233104	3233430	-	WP_134385551.1	WP_134385551.1		barstar family protein			E1742_RS14130	327	108	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3233430	3233852	-							E1742_RS14135	423		old_locus_tag=E1742_14135
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3233430	3233852	-	WP_134385552.1	WP_134385552.1		biopolymer transporter ExbD			E1742_RS14135	423	140	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3233861	3234514	-							E1742_RS14140	654		old_locus_tag=E1742_14140
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3233861	3234514	-	WP_134385553.1	WP_134385553.1		MotA/TolQ/ExbB proton channel family protein			E1742_RS14140	654	217	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3234514	3235323	-					dapB		E1742_RS14145	810		old_locus_tag=E1742_14145
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3234514	3235323	-	WP_134385554.1	WP_134385554.1		4-hydroxy-tetrahydrodipicolinate reductase	dapB		E1742_RS14145	810	269	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3235332	3235955	-							E1742_RS14150	624		old_locus_tag=E1742_14150
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3235332	3235955	-	WP_189569070.1	WP_189569070.1		outer membrane protein assembly factor BamE			E1742_RS14150	624	207	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3236077	3236505	+					fur		E1742_RS14155	429		old_locus_tag=E1742_14155
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3236077	3236505	+	WP_134385556.1	WP_134385556.1		ferric iron uptake transcriptional regulator	fur		E1742_RS14155	429	142	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3236581	3237597	-					hrcA		E1742_RS14160	1017		old_locus_tag=E1742_14160
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3236581	3237597	-	WP_134385557.1	WP_134385557.1		heat-inducible transcriptional repressor HrcA	hrcA		E1742_RS14160	1017	338	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3237654	3238364	-							E1742_RS14165	711		old_locus_tag=E1742_14165
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3237654	3238364	-	WP_134385558.1	WP_134385558.1		HAD family hydrolase			E1742_RS14165	711	236	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3238465	3239862	+							E1742_RS14170	1398		old_locus_tag=E1742_14170
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3238465	3239862	+	WP_134385559.1	WP_134385559.1		metallophosphoesterase			E1742_RS14170	1398	465	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3240011	3240607	+							E1742_RS14175	597		old_locus_tag=E1742_14175
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3240011	3240607	+	WP_134385560.1	WP_134385560.1		hypothetical protein			E1742_RS14175	597	198	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3240664	3241251	+							E1742_RS14180	588		old_locus_tag=E1742_14180
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3240664	3241251	+	WP_134385561.1	WP_134385561.1		hypothetical protein			E1742_RS14180	588	195	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3241455	3242240	-					rsmA		E1742_RS14185	786		old_locus_tag=E1742_14185
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3241455	3242240	-	WP_134385562.1	WP_134385562.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		E1742_RS14185	786	261	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3242287	3243327	-					pdxA		E1742_RS14190	1041		old_locus_tag=E1742_14190
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3242287	3243327	-	WP_134385563.1	WP_134385563.1		4-hydroxythreonine-4-phosphate dehydrogenase PdxA	pdxA		E1742_RS14190	1041	346	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3243333	3244739	-							E1742_RS14195	1407		old_locus_tag=E1742_14195
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3243333	3244739	-	WP_134385564.1	WP_134385564.1		peptidylprolyl isomerase			E1742_RS14195	1407	468	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3244805	3246898	-							E1742_RS14200	2094		old_locus_tag=E1742_14200
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3244805	3246898	-	WP_229465972.1	WP_229465972.1		LPS-assembly protein LptD			E1742_RS14200	2094	697	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3247000	3247155	-							E1742_RS26195	156		
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3247000	3247155	-	WP_166793493.1	WP_166793493.1		hypothetical protein			E1742_RS26195	156	51	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3247154	3248239	+							E1742_RS14205	1086		old_locus_tag=E1742_14205
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3247154	3248239	+	WP_134385566.1	WP_134385566.1		phosphotransferase			E1742_RS14205	1086	361	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3248248	3248955	+							E1742_RS14210	708		old_locus_tag=E1742_14210
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3248248	3248955	+	WP_134385567.1	WP_134385567.1		nucleotidyltransferase family protein			E1742_RS14210	708	235	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3248952	3250310	+					pepP		E1742_RS14215	1359		old_locus_tag=E1742_14215
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3248952	3250310	+	WP_134385568.1	WP_134385568.1		Xaa-Pro aminopeptidase	pepP		E1742_RS14215	1359	452	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3250307	3251443	+							E1742_RS14220	1137		old_locus_tag=E1742_14220
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3250307	3251443	+	WP_134385569.1	WP_134385569.1		FAD-dependent monooxygenase			E1742_RS14220	1137	378	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3251454	3251867	+							E1742_RS14225	414		old_locus_tag=E1742_14225
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3251454	3251867	+	WP_134385570.1	WP_134385570.1		secondary thiamine-phosphate synthase enzyme YjbQ			E1742_RS14225	414	137	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3251901	3253925	-							E1742_RS14230	2025		old_locus_tag=E1742_14230
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3251901	3253925	-	WP_134385571.1	WP_134385571.1		phospholipase C, phosphocholine-specific			E1742_RS14230	2025	674	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3253922	3254833	-							E1742_RS14235	912		old_locus_tag=E1742_14235
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3253922	3254833	-	WP_229465974.1	WP_229465974.1		sugar kinase			E1742_RS14235	912	303	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3254920	3256206	-					fucP		E1742_RS14240	1287		old_locus_tag=E1742_14240
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3254920	3256206	-	WP_134385572.1	WP_134385572.1		L-fucose:H+ symporter permease	fucP		E1742_RS14240	1287	428	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3256222	3258705	-							E1742_RS14245	2484		old_locus_tag=E1742_14245
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3256222	3258705	-	WP_134385573.1	WP_134385573.1		glycoside hydrolase family 3 C-terminal domain-containing protein			E1742_RS14245	2484	827	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3258734	3260089	-							E1742_RS14250	1356		old_locus_tag=E1742_14250
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3258734	3260089	-	WP_134385574.1	WP_134385574.1		beta-glucosidase			E1742_RS14250	1356	451	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3260076	3260648	-							E1742_RS26800	573		
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3260076	3260648	-	WP_229465976.1	WP_229465976.1		hypothetical protein			E1742_RS26800	573	190	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3260567	3261358	-							E1742_RS26805	792		
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3260567	3261358	-	WP_229465978.1	WP_229465978.1		cellulase family glycosylhydrolase			E1742_RS26805	792	263	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3261441	3262520	-							E1742_RS14260	1080		old_locus_tag=E1742_14260
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3261441	3262520	-	WP_134385575.1	WP_134385575.1		LacI family DNA-binding transcriptional regulator			E1742_RS14260	1080	359	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3262898	3264352	-							E1742_RS14265	1455		old_locus_tag=E1742_14265
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3262898	3264352	-	WP_134385576.1	WP_134385576.1		NAD(P)(+) transhydrogenase (Re/Si-specific) subunit beta			E1742_RS14265	1455	484	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3264352	3264657	-							E1742_RS14270	306		old_locus_tag=E1742_14270
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3264352	3264657	-	WP_134385577.1	WP_134385577.1		proton-translocating transhydrogenase family protein			E1742_RS14270	306	101	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3264670	3265782	-							E1742_RS14275	1113		old_locus_tag=E1742_14275
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3264670	3265782	-	WP_134385578.1	WP_134385578.1		Re/Si-specific NAD(P)(+) transhydrogenase subunit alpha			E1742_RS14275	1113	370	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3266046	3266525	+							E1742_RS14280	480		old_locus_tag=E1742_14280
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3266046	3266525	+	WP_134385579.1	WP_134385579.1		NUDIX hydrolase			E1742_RS14280	480	159	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3266545	3267660	+					mnmA		E1742_RS14285	1116		old_locus_tag=E1742_14285
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3266545	3267660	+	WP_134385580.1	WP_134385580.1		tRNA 2-thiouridine(34) synthase MnmA	mnmA		E1742_RS14285	1116	371	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3267640	3268080	-							E1742_RS14290	441		old_locus_tag=E1742_14290
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3267640	3268080	-	WP_134385581.1	WP_134385581.1		response regulator			E1742_RS14290	441	146	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3268130	3268906	-							E1742_RS14295	777		old_locus_tag=E1742_14295
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3268130	3268906	-	WP_134385582.1	WP_134385582.1		5'-3' exonuclease			E1742_RS14295	777	258	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3268986	3269669	-							E1742_RS14300	684		old_locus_tag=E1742_14300
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3268986	3269669	-	WP_134385583.1	WP_134385583.1		glutathione S-transferase			E1742_RS14300	684	227	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3269840	3272170	+							E1742_RS14305	2331		old_locus_tag=E1742_14305
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3269840	3272170	+	WP_134385584.1	WP_134385584.1		catecholate siderophore receptor Fiu			E1742_RS14305	2331	776	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3272268	3272639	+							E1742_RS14310	372		old_locus_tag=E1742_14310
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3272268	3272639	+	WP_134385585.1	WP_134385585.1		hypothetical protein			E1742_RS14310	372	123	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3272776	3273861	-							E1742_RS14315	1086		old_locus_tag=E1742_14315
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3272776	3273861	-	WP_134385586.1	WP_134385586.1		hypothetical protein			E1742_RS14315	1086	361	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3273849	3274160	-							E1742_RS14320	312		old_locus_tag=E1742_14320
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3273849	3274160	-	WP_134385587.1	WP_134385587.1		hypothetical protein			E1742_RS14320	312	103	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3274186	3274458	-							E1742_RS14325	273		old_locus_tag=E1742_14325
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3274186	3274458	-	WP_229465980.1	WP_229465980.1		hypothetical protein			E1742_RS14325	273	90	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3274468	3276357	-							E1742_RS14330	1890		old_locus_tag=E1742_14330
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3274468	3276357	-	WP_134385588.1	WP_134385588.1		ferrous iron transporter B			E1742_RS14330	1890	629	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3276371	3276640	-							E1742_RS14335	270		old_locus_tag=E1742_14335
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3276371	3276640	-	WP_134385589.1	WP_134385589.1		ferrous iron transport protein A			E1742_RS14335	270	89	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3276877	3277098	+							E1742_RS14340	222		old_locus_tag=E1742_14340
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3276877	3277098	+	WP_134385590.1	WP_134385590.1		(2Fe-2S)-binding protein			E1742_RS14340	222	73	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3277225	3277905	-							E1742_RS14345	681		old_locus_tag=E1742_14345
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3277225	3277905	-	WP_134385591.1	WP_134385591.1		Fe2+-dependent dioxygenase			E1742_RS14345	681	226	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3278045	3278524	+					bfr		E1742_RS14350	480		old_locus_tag=E1742_14350
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3278045	3278524	+	WP_134385592.1	WP_134385592.1		bacterioferritin	bfr		E1742_RS14350	480	159	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3278614	3279588	-							E1742_RS14355	975		old_locus_tag=E1742_14355
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3278614	3279588	-	WP_134385593.1	WP_134385593.1		carbohydrate kinase			E1742_RS14355	975	324	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3279680	3280291	-							E1742_RS14360	612		old_locus_tag=E1742_14360
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3279680	3280291	-	WP_134385594.1	WP_134385594.1		glutathione S-transferase N-terminal domain-containing protein			E1742_RS14360	612	203	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3280446	3281819	+					purB		E1742_RS14365	1374		old_locus_tag=E1742_14365
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3280446	3281819	+	WP_189569064.1	WP_189569064.1		adenylosuccinate lyase	purB		E1742_RS14365	1374	457	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3281978	3282502	+							E1742_RS14370	525		old_locus_tag=E1742_14370
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3281978	3282502	+	WP_134388176.1	WP_134388176.1		cytochrome b			E1742_RS14370	525	174	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3282533	3283084	+							E1742_RS14375	552		old_locus_tag=E1742_14375
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3282533	3283084	+	WP_134385595.1	WP_134385595.1		YceI family protein			E1742_RS14375	552	183	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3283104	3283679	+							E1742_RS14380	576		old_locus_tag=E1742_14380
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3283104	3283679	+	WP_134385596.1	WP_134385596.1		YceI family protein			E1742_RS14380	576	191	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3283797	3284006	+							E1742_RS14385	210		old_locus_tag=E1742_14385
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3283797	3284006	+	WP_134385597.1	WP_134385597.1		helix-turn-helix domain-containing protein			E1742_RS14385	210	69	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3284017	3284520	+							E1742_RS14390	504		old_locus_tag=E1742_14390
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3284017	3284520	+	WP_134385598.1	WP_134385598.1		Clp protease N-terminal domain-containing protein			E1742_RS14390	504	167	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3284690	3286366	-							E1742_RS14395	1677		old_locus_tag=E1742_14395
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3284690	3286366	-	WP_134385599.1	WP_134385599.1		response regulator			E1742_RS14395	1677	558	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3286373	3287545	-							E1742_RS14400	1173		old_locus_tag=E1742_14400
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3286373	3287545	-	WP_134385600.1	WP_134385600.1		FIST C-terminal domain-containing protein			E1742_RS14400	1173	390	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3287759	3288508	-							E1742_RS14405	750		old_locus_tag=E1742_14405
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3287759	3288508	-	WP_134385601.1	WP_134385601.1		SDR family oxidoreductase			E1742_RS14405	750	249	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3288659	3289792	-							E1742_RS14410	1134		old_locus_tag=E1742_14410
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3288659	3289792	-	WP_134385602.1	WP_134385602.1		hypothetical protein			E1742_RS14410	1134	377	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3290063	3290332	+							E1742_RS14415	270		old_locus_tag=E1742_14415
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3290063	3290332	+	WP_134385603.1	WP_134385603.1		GlsB/YeaQ/YmgE family stress response membrane protein			E1742_RS14415	270	89	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3290524	3292680	+							E1742_RS14420	2157		old_locus_tag=E1742_14420
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3290524	3292680	+	WP_134385604.1	WP_134385604.1		S46 family peptidase			E1742_RS14420	2157	718	
gene	pseudogene	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3292746	3293273	-							E1742_RS14425	528		partial;pseudo;old_locus_tag=E1742_14425
CDS	without_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3292746	3293273	-				LysR substrate-binding domain-containing protein			E1742_RS14425	528		partial;pseudo
gene	pseudogene	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3293306	3293733	+							E1742_RS14430	428		partial;pseudo;old_locus_tag=E1742_14430
CDS	without_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3293306	3293733	+				NAD(P)H-dependent oxidoreductase			E1742_RS14430	428		partial;pseudo
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3294016	3294579	+							E1742_RS14435	564		old_locus_tag=E1742_14435
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3294016	3294579	+	WP_134385607.1	WP_134385607.1		NAD(P)H-dependent oxidoreductase			E1742_RS14435	564	187	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3294605	3295153	-							E1742_RS14440	549		old_locus_tag=E1742_14440
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3294605	3295153	-	WP_134385608.1	WP_134385608.1		glutathione peroxidase			E1742_RS14440	549	182	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3295190	3295765	-							E1742_RS14445	576		old_locus_tag=E1742_14445
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3295190	3295765	-	WP_134385609.1	WP_134385609.1		hypothetical protein			E1742_RS14445	576	191	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3295839	3296741	-							E1742_RS14450	903		old_locus_tag=E1742_14450
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3295839	3296741	-	WP_206076680.1	WP_206076680.1		MBL fold metallo-hydrolase			E1742_RS14450	903	300	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3297114	3297407	-							E1742_RS14455	294		old_locus_tag=E1742_14455
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3297114	3297407	-	WP_134385610.1	WP_134385610.1		BrnA antitoxin family protein			E1742_RS14455	294	97	
gene	pseudogene	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3297394	3297658	-							E1742_RS14460	265		pseudo;old_locus_tag=E1742_14460
CDS	without_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3297394	3297658	-				BrnT family toxin			E1742_RS14460	265		pseudo
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3298055	3299743	+							E1742_RS14465	1689		old_locus_tag=E1742_14465
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3298055	3299743	+	WP_134385611.1	WP_134385611.1		peptidase M14			E1742_RS14465	1689	562	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3299778	3301940	+							E1742_RS14470	2163		old_locus_tag=E1742_14470
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3299778	3301940	+	WP_134385612.1	WP_134385612.1		FUSC family protein			E1742_RS14470	2163	720	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3301937	3302845	+							E1742_RS14475	909		old_locus_tag=E1742_14475
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3301937	3302845	+	WP_229465982.1	WP_229465982.1		EamA family transporter			E1742_RS14475	909	302	
gene	protein_coding	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3302832	3303746	-							E1742_RS14480	915		old_locus_tag=E1742_14480
CDS	with_protein	GCF_004421005.1	Primary Assembly	chromosome		NZ_CP038026.1	3302832	3303746	-	WP_134385613.1	WP_134385613.1		delta(1)-pyrroline-2-carboxylate reductase family protein			E1742_RS14480	915	304	
