# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4874595	4875584	-	WP_137315348.1	WP_137315348.1		lipoyl synthase	lipA		FCL38_RS20340	990	329	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4875606	4876229	-					lipB		FCL38_RS20345	624		old_locus_tag=FCL38_20345
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4875606	4876229	-	WP_229422860.1	WP_229422860.1		lipoyl(octanoyl) transferase LipB	lipB		FCL38_RS20345	624	207	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4876475	4876750	-							FCL38_RS20350	276		old_locus_tag=FCL38_20350
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4876475	4876750	-	WP_137315350.1	WP_137315350.1		DUF493 family protein			FCL38_RS20350	276	91	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4877146	4879302	-							FCL38_RS20355	2157		old_locus_tag=FCL38_20355
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4877146	4879302	-	WP_137315351.1	WP_137315351.1		FecR domain-containing protein			FCL38_RS20355	2157	718	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4879415	4880047	-							FCL38_RS20360	633		old_locus_tag=FCL38_20360
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4879415	4880047	-	WP_137315352.1	WP_137315352.1		LysE family transporter			FCL38_RS20360	633	210	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4880158	4881090	+							FCL38_RS20365	933		old_locus_tag=FCL38_20365
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4880158	4881090	+	WP_137315353.1	WP_137315353.1		DUF808 domain-containing protein			FCL38_RS20365	933	310	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4881165	4881590	+							FCL38_RS20370	426		old_locus_tag=FCL38_20370
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4881165	4881590	+	WP_137315354.1	WP_137315354.1		YiaA/YiaB family protein			FCL38_RS20370	426	141	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4881716	4882192	+							FCL38_RS20375	477		old_locus_tag=FCL38_20375
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4881716	4882192	+	WP_137315355.1	WP_137315355.1		SRPBCC domain-containing protein			FCL38_RS20375	477	158	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4882232	4882594	+							FCL38_RS20380	363		old_locus_tag=FCL38_20380
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4882232	4882594	+	WP_229422287.1	WP_229422287.1		metalloregulator ArsR/SmtB family transcription factor			FCL38_RS20380	363	120	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4882684	4883643	+							FCL38_RS20385	960		old_locus_tag=FCL38_20385
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4882684	4883643	+	WP_137315356.1	WP_137315356.1		IS1595 family transposase			FCL38_RS20385	960	319	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4883907	4885556	+							FCL38_RS20390	1650		old_locus_tag=FCL38_20390
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4883907	4885556	+	WP_137315357.1	WP_137315357.1		PAS domain-containing methyl-accepting chemotaxis protein			FCL38_RS20390	1650	549	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4885573	4887009	+					hemN		FCL38_RS20395	1437		old_locus_tag=FCL38_20395
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4885573	4887009	+	WP_137315358.1	WP_137315358.1		oxygen-independent coproporphyrinogen III oxidase	hemN		FCL38_RS20395	1437	478	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4887027	4887818	+							FCL38_RS20400	792		old_locus_tag=FCL38_20400
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4887027	4887818	+	WP_137315359.1	WP_137315359.1		sulfite exporter TauE/SafE family protein			FCL38_RS20400	792	263	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4887815	4890247	+					cadA		FCL38_RS20405	2433		old_locus_tag=FCL38_20405
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4887815	4890247	+	WP_137315360.1	WP_137315360.1		cadmium-translocating P-type ATPase	cadA		FCL38_RS20405	2433	810	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4890258	4890404	+					ccoS		FCL38_RS20410	147		old_locus_tag=FCL38_20410
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4890258	4890404	+	WP_137315361.1	WP_137315361.1		cbb3-type cytochrome oxidase assembly protein CcoS	ccoS		FCL38_RS20410	147	48	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4890712	4892127	+					ccoN		FCL38_RS20415	1416		old_locus_tag=FCL38_20415
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4890712	4892127	+	WP_137315362.1	WP_137315362.1		cytochrome-c oxidase, cbb3-type subunit I	ccoN		FCL38_RS20415	1416	471	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4892138	4892764	+					ccoO		FCL38_RS20420	627		old_locus_tag=FCL38_20420
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4892138	4892764	+	WP_137315363.1	WP_137315363.1		cytochrome-c oxidase, cbb3-type subunit II	ccoO		FCL38_RS20420	627	208	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4892769	4892933	+							FCL38_RS20425	165		old_locus_tag=FCL38_20425
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4892769	4892933	+	WP_137315364.1	WP_137315364.1		cbb3-type cytochrome c oxidase subunit 3			FCL38_RS20425	165	54	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4892926	4893849	+					ccoP		FCL38_RS20430	924		old_locus_tag=FCL38_20430
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4892926	4893849	+	WP_137315365.1	WP_137315365.1		cytochrome-c oxidase, cbb3-type subunit III	ccoP		FCL38_RS20430	924	307	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4893853	4895226	+					ccoG		FCL38_RS20435	1374		old_locus_tag=FCL38_20435
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4893853	4895226	+	WP_137317581.1	WP_137317581.1		cytochrome c oxidase accessory protein CcoG	ccoG		FCL38_RS20435	1374	457	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4895239	4895757	+							FCL38_RS20440	519		old_locus_tag=FCL38_20440
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4895239	4895757	+	WP_137317582.1	WP_137317582.1		FixH family protein			FCL38_RS20440	519	172	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4895903	4896658	-					fnr		FCL38_RS20445	756		old_locus_tag=FCL38_20445
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4895903	4896658	-	WP_137317583.1	WP_137317583.1		fumarate/nitrate reduction transcriptional regulator Fnr	fnr		FCL38_RS20445	756	251	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4896813	4900010	+							FCL38_RS20450	3198		old_locus_tag=FCL38_20450
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4896813	4900010	+	WP_137315366.1	WP_137315366.1		response regulator			FCL38_RS20450	3198	1065	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4900011	4900484	-							FCL38_RS20455	474		old_locus_tag=FCL38_20455
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4900011	4900484	-	WP_137315367.1	WP_137315367.1		hypothetical protein			FCL38_RS20455	474	157	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4900561	4901901	+							FCL38_RS20460	1341		old_locus_tag=FCL38_20460
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4900561	4901901	+	WP_137315368.1	WP_137315368.1		SDR family oxidoreductase			FCL38_RS20460	1341	446	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4901901	4902365	+							FCL38_RS20465	465		old_locus_tag=FCL38_20465
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4901901	4902365	+	WP_137315369.1	WP_137315369.1		DUF2269 domain-containing protein			FCL38_RS20465	465	154	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4902560	4903213	+							FCL38_RS20470	654		old_locus_tag=FCL38_20470
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4902560	4903213	+	WP_137315370.1	WP_137315370.1		hydrolase			FCL38_RS20470	654	217	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4903274	4903732	-							FCL38_RS20475	459		old_locus_tag=FCL38_20475
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4903274	4903732	-	WP_217496843.1	WP_217496843.1		SRPBCC domain-containing protein			FCL38_RS20475	459	152	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4903811	4904761	+							FCL38_RS20480	951		old_locus_tag=FCL38_20480
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4903811	4904761	+	WP_137315371.1	WP_137315371.1		LysR substrate-binding domain-containing protein			FCL38_RS20480	951	316	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4904858	4906057	+							FCL38_RS20485	1200		old_locus_tag=FCL38_20485
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4904858	4906057	+	WP_137315372.1	WP_137315372.1		MFS transporter			FCL38_RS20485	1200	399	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4906195	4907082	-							FCL38_RS20490	888		old_locus_tag=FCL38_20490
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4906195	4907082	-	WP_137315373.1	WP_137315373.1		LysR family transcriptional regulator			FCL38_RS20490	888	295	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4907247	4908146	+							FCL38_RS20495	900		old_locus_tag=FCL38_20495
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4907247	4908146	+	WP_217496844.1	WP_217496844.1		EamA family transporter			FCL38_RS20495	900	299	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4908250	4909257	+							FCL38_RS20500	1008		old_locus_tag=FCL38_20500
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4908250	4909257	+	WP_137315375.1	WP_137315375.1		SDR family NAD(P)-dependent oxidoreductase			FCL38_RS20500	1008	335	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4909261	4909785	-							FCL38_RS20505	525		old_locus_tag=FCL38_20505
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4909261	4909785	-	WP_137315376.1	WP_137315376.1		SRPBCC domain-containing protein			FCL38_RS20505	525	174	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4909831	4910292	-							FCL38_RS20510	462		old_locus_tag=FCL38_20510
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4909831	4910292	-	WP_137315377.1	WP_137315377.1		energy transducer TonB			FCL38_RS20510	462	153	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4910478	4911980	-							FCL38_RS20515	1503		old_locus_tag=FCL38_20515
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4910478	4911980	-	WP_137315378.1	WP_137315378.1		tryptophan 7-halogenase			FCL38_RS20515	1503	500	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4912024	4913028	-							FCL38_RS20520	1005		old_locus_tag=FCL38_20520
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4912024	4913028	-	WP_137315379.1	WP_137315379.1		cupin-like domain-containing protein			FCL38_RS20520	1005	334	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4913012	4913722	-							FCL38_RS20525	711		old_locus_tag=FCL38_20525
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4913012	4913722	-	WP_137315380.1	WP_137315380.1		SapC family protein			FCL38_RS20525	711	236	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4913739	4915262	-							FCL38_RS20530	1524		old_locus_tag=FCL38_20530
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4913739	4915262	-	WP_229422288.1	WP_229422288.1		tryptophan 7-halogenase			FCL38_RS20530	1524	507	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4915404	4918379	-							FCL38_RS20535	2976		old_locus_tag=FCL38_20535
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4915404	4918379	-	WP_137315381.1	WP_137315381.1		TonB-dependent receptor			FCL38_RS20535	2976	991	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4918571	4919404	-							FCL38_RS20540	834		old_locus_tag=FCL38_20540
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4918571	4919404	-	WP_137315382.1	WP_137315382.1		glycoside hydrolase family 16 protein			FCL38_RS20540	834	277	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4919547	4920338	+							FCL38_RS20545	792		old_locus_tag=FCL38_20545
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4919547	4920338	+	WP_137315383.1	WP_137315383.1		polysaccharide deacetylase family protein			FCL38_RS20545	792	263	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4920595	4921611	+							FCL38_RS20550	1017		old_locus_tag=FCL38_20550
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4920595	4921611	+	WP_137315384.1	WP_137315384.1		LacI family DNA-binding transcriptional regulator			FCL38_RS20550	1017	338	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4922021	4924054	+							FCL38_RS20555	2034		old_locus_tag=FCL38_20555
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4922021	4924054	+	WP_137315385.1	WP_137315385.1		acyltransferase family protein			FCL38_RS20555	2034	677	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4924163	4924729	+							FCL38_RS20560	567		old_locus_tag=FCL38_20560
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4924163	4924729	+	WP_137315386.1	WP_137315386.1		serine acetyltransferase			FCL38_RS20560	567	188	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4925091	4926356	-							FCL38_RS20565	1266		old_locus_tag=FCL38_20565
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4925091	4926356	-	WP_137315387.1	WP_137315387.1		acyltransferase			FCL38_RS20565	1266	421	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4926510	4928663	-							FCL38_RS20570	2154		old_locus_tag=FCL38_20570
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4926510	4928663	-	WP_137315388.1	WP_137315388.1		acyltransferase family protein			FCL38_RS20570	2154	717	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4928774	4930084	-							FCL38_RS20575	1311		old_locus_tag=FCL38_20575
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4928774	4930084	-	WP_137315389.1	WP_137315389.1		O-antigen ligase family protein			FCL38_RS20575	1311	436	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4930081	4931028	-							FCL38_RS20580	948		old_locus_tag=FCL38_20580
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4930081	4931028	-	WP_137315390.1	WP_137315390.1		glycosyltransferase family 2 protein			FCL38_RS20580	948	315	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4931064	4932008	-							FCL38_RS20585	945		old_locus_tag=FCL38_20585
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4931064	4932008	-	WP_137315391.1	WP_137315391.1		glycosyltransferase			FCL38_RS20585	945	314	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4932001	4933242	-							FCL38_RS20590	1242		old_locus_tag=FCL38_20590
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4932001	4933242	-	WP_137315392.1	WP_137315392.1		hypothetical protein			FCL38_RS20590	1242	413	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4933350	4934225	-							FCL38_RS20595	876		old_locus_tag=FCL38_20595
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4933350	4934225	-	WP_137315393.1	WP_137315393.1		polysaccharide biosynthesis tyrosine autokinase			FCL38_RS20595	876	291	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4934237	4935640	-					epsF		FCL38_RS20600	1404		old_locus_tag=FCL38_20600
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4934237	4935640	-	WP_137315394.1	WP_137315394.1		chain length determinant protein EpsF	epsF		FCL38_RS20600	1404	467	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4936874	4938040	+							FCL38_RS20605	1167		old_locus_tag=FCL38_20605
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4936874	4938040	+	WP_137315395.1	WP_137315395.1		hypothetical protein			FCL38_RS20605	1167	388	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4938171	4939343	-							FCL38_RS20610	1173		old_locus_tag=FCL38_20610
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4938171	4939343	-	WP_217496845.1	WP_217496845.1		glycosyltransferase			FCL38_RS20610	1173	390	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4939763	4940920	+							FCL38_RS20615	1158		old_locus_tag=FCL38_20615
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4939763	4940920	+	WP_175424873.1	WP_175424873.1		glycosyltransferase family 4 protein			FCL38_RS20615	1158	385	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4940999	4942081	+							FCL38_RS20620	1083		old_locus_tag=FCL38_20620
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4940999	4942081	+	WP_137315398.1	WP_137315398.1		MBL fold metallo-hydrolase			FCL38_RS20620	1083	360	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4942135	4942944	+							FCL38_RS20625	810		old_locus_tag=FCL38_20625
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4942135	4942944	+	WP_175424874.1	WP_175424874.1		alpha/beta hydrolase			FCL38_RS20625	810	269	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4942950	4944539	+							FCL38_RS20630	1590		old_locus_tag=FCL38_20630
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4942950	4944539	+	WP_137315400.1	WP_137315400.1		response regulator			FCL38_RS20630	1590	529	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4944585	4944803	-							FCL38_RS20635	219		old_locus_tag=FCL38_20635
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4944585	4944803	-	WP_137315401.1	WP_137315401.1		hypothetical protein			FCL38_RS20635	219	72	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4944885	4946057	+							FCL38_RS20640	1173		old_locus_tag=FCL38_20640
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4944885	4946057	+	WP_175424875.1	WP_175424875.1		aminotransferase class V-fold PLP-dependent enzyme			FCL38_RS20640	1173	390	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4946062	4946646	-							FCL38_RS20645	585		old_locus_tag=FCL38_20645
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4946062	4946646	-	WP_137315403.1	WP_137315403.1		XRE family transcriptional regulator			FCL38_RS20645	585	194	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4946740	4947036	+							FCL38_RS20650	297		old_locus_tag=FCL38_20650
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4946740	4947036	+	WP_137315404.1	WP_137315404.1		hypothetical protein			FCL38_RS20650	297	98	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4947061	4947849	-							FCL38_RS20655	789		old_locus_tag=FCL38_20655
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4947061	4947849	-	WP_137315405.1	WP_137315405.1		SDR family oxidoreductase			FCL38_RS20655	789	262	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4947948	4948859	+							FCL38_RS20660	912		old_locus_tag=FCL38_20660
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4947948	4948859	+	WP_137315406.1	WP_137315406.1		LysR family transcriptional regulator			FCL38_RS20660	912	303	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4948937	4949608	+							FCL38_RS20665	672		old_locus_tag=FCL38_20665
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4948937	4949608	+	WP_137315407.1	WP_137315407.1		outer membrane beta-barrel protein			FCL38_RS20665	672	223	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4949619	4950875	-							FCL38_RS20670	1257		old_locus_tag=FCL38_20670
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4949619	4950875	-	WP_137315408.1	WP_137315408.1		HAMP domain-containing histidine kinase			FCL38_RS20670	1257	418	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4950868	4951572	-							FCL38_RS20675	705		old_locus_tag=FCL38_20675
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4950868	4951572	-	WP_137315409.1	WP_137315409.1		response regulator transcription factor			FCL38_RS20675	705	234	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4951616	4952008	-							FCL38_RS20680	393		old_locus_tag=FCL38_20680
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4951616	4952008	-	WP_137315410.1	WP_137315410.1		GFA family protein			FCL38_RS20680	393	130	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4952028	4952987	-							FCL38_RS20685	960		old_locus_tag=FCL38_20685
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4952028	4952987	-	WP_137315411.1	WP_137315411.1		SDR family oxidoreductase			FCL38_RS20685	960	319	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4953215	4955452	+							FCL38_RS20690	2238		old_locus_tag=FCL38_20690
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4953215	4955452	+	WP_137315412.1	WP_137315412.1		TonB-dependent siderophore receptor			FCL38_RS20690	2238	745	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4955477	4956232	-							FCL38_RS20695	756		old_locus_tag=FCL38_20695
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4955477	4956232	-	WP_137315413.1	WP_137315413.1		SDR family oxidoreductase			FCL38_RS20695	756	251	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4956375	4957262	+							FCL38_RS20700	888		old_locus_tag=FCL38_20700
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4956375	4957262	+	WP_137315414.1	WP_137315414.1		AraC family transcriptional regulator			FCL38_RS20700	888	295	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4957428	4957793	+							FCL38_RS20705	366		old_locus_tag=FCL38_20705
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4957428	4957793	+	WP_137315415.1	WP_137315415.1		hypothetical protein			FCL38_RS20705	366	121	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4957851	4959326	+							FCL38_RS20710	1476		old_locus_tag=FCL38_20710
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4957851	4959326	+	WP_137315416.1	WP_137315416.1		hypothetical protein			FCL38_RS20710	1476	491	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4959296	4959796	-							FCL38_RS20715	501		old_locus_tag=FCL38_20715
CDS	with_protein	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4959296	4959796	-	WP_137315417.1	WP_137315417.1		DUF1993 domain-containing protein			FCL38_RS20715	501	166	
gene	protein_coding	GCF_005280315.1	Primary Assembly	chromosome		NZ_CP040017.1	4959926	4960258	+							FCL38_RS20720	333		old_locus_tag=FCL38_20720
