# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3610089	3610679	+							GO485_RS15255	591		old_locus_tag=GO485_15225
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3610089	3610679	+	WP_145880434.1	WP_145880434.1		UbiX family flavin prenyltransferase			GO485_RS15255	591	196	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3610839	3611246	-							GO485_RS15260	408		old_locus_tag=GO485_15230
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3610839	3611246	-	WP_145880436.1	WP_145880436.1		hypothetical protein			GO485_RS15260	408	135	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3611531	3612574	-							GO485_RS15265	1044		old_locus_tag=GO485_15235
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3611531	3612574	-	WP_145880439.1	WP_145880439.1		MBL fold metallo-hydrolase			GO485_RS15265	1044	347	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3612628	3613032	+							GO485_RS15270	405		old_locus_tag=GO485_15240
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3612628	3613032	+	WP_145880441.1	WP_145880441.1		MerR family DNA-binding transcriptional regulator			GO485_RS15270	405	134	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3613133	3614317	+							GO485_RS15275	1185		old_locus_tag=GO485_15245
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3613133	3614317	+	WP_145880442.1	WP_145880442.1		isovaleryl-CoA dehydrogenase			GO485_RS15275	1185	394	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3614470	3616281	+					aceK		GO485_RS15280	1812		old_locus_tag=GO485_15250
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3614470	3616281	+	WP_145880444.1	WP_145880444.1		bifunctional isocitrate dehydrogenase kinase/phosphatase	aceK		GO485_RS15280	1812	603	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3616274	3617473	+							GO485_RS15285	1200		old_locus_tag=GO485_15255
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3616274	3617473	+	WP_145880446.1	WP_145880446.1		acetyl-CoA C-acetyltransferase			GO485_RS15285	1200	399	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3617473	3618141	+							GO485_RS15290	669		old_locus_tag=GO485_15260
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3617473	3618141	+	WP_145880448.1	WP_145880448.1		SDR family oxidoreductase			GO485_RS15290	669	222	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3618289	3619416	+							GO485_RS15295	1128		old_locus_tag=GO485_15265
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3618289	3619416	+	WP_145880449.1	WP_145880449.1		acyl-CoA dehydrogenase family protein			GO485_RS15295	1128	375	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3619511	3620194	+							GO485_RS15300	684		old_locus_tag=GO485_15270
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3619511	3620194	+	WP_145880451.1	WP_145880451.1		response regulator			GO485_RS15300	684	227	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3620256	3620909	-							GO485_RS15305	654		old_locus_tag=GO485_15275
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3620256	3620909	-	WP_229418962.1	WP_229418962.1		hypothetical protein			GO485_RS15305	654	217	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3620984	3621904	-							GO485_RS15310	921		old_locus_tag=GO485_15280
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3620984	3621904	-	WP_145880453.1	WP_145880453.1		MipA/OmpV family protein			GO485_RS15310	921	306	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3622257	3623573	+							GO485_RS15315	1317		old_locus_tag=GO485_15285
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3622257	3623573	+	WP_145880455.1	WP_145880455.1		HAMP domain-containing protein			GO485_RS15315	1317	438	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3623554	3624468	-							GO485_RS15320	915		old_locus_tag=GO485_15290
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3623554	3624468	-	WP_145880457.1	WP_145880457.1		YihY/virulence factor BrkB family protein			GO485_RS15320	915	304	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3624680	3625141	-							GO485_RS15325	462		old_locus_tag=GO485_15295
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3624680	3625141	-	WP_199271777.1	WP_199271777.1		helix-turn-helix domain-containing protein			GO485_RS15325	462	153	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3625257	3626225	-							GO485_RS15330	969		old_locus_tag=GO485_15300
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3625257	3626225	-	WP_145880459.1	WP_145880459.1		LD-carboxypeptidase			GO485_RS15330	969	322	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3626326	3629082	-							GO485_RS15335	2757		old_locus_tag=GO485_15305
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3626326	3629082	-	WP_145880461.1	WP_145880461.1		TonB-dependent receptor			GO485_RS15335	2757	918	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3629243	3631048	-							GO485_RS15340	1806		old_locus_tag=GO485_15310
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3629243	3631048	-	WP_145880463.1	WP_145880463.1		ABC transporter substrate-binding protein			GO485_RS15340	1806	601	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3631182	3632420	+							GO485_RS15345	1239		old_locus_tag=GO485_15315
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3631182	3632420	+	WP_145880465.1	WP_145880465.1		spore maturation protein			GO485_RS15345	1239	412	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3632430	3634055	+					dacB		GO485_RS15350	1626		old_locus_tag=GO485_15320
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3632430	3634055	+	WP_145880467.1	WP_145880467.1		D-alanyl-D-alanine carboxypeptidase/D-alanyl-D-alanine-endopeptidase	dacB		GO485_RS15350	1626	541	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3634062	3634673	-							GO485_RS15355	612		old_locus_tag=GO485_15325
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3634062	3634673	-	WP_145880469.1	WP_145880469.1		M15 family metallopeptidase			GO485_RS15355	612	203	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3634670	3635563	-							GO485_RS15360	894		old_locus_tag=GO485_15330
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3634670	3635563	-	WP_145880470.1	WP_145880470.1		LysR substrate-binding domain-containing protein			GO485_RS15360	894	297	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3635585	3636427	-							GO485_RS15365	843		old_locus_tag=GO485_15335
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3635585	3636427	-	WP_145880472.1	WP_145880472.1		N-acetylmuramoyl-L-alanine amidase			GO485_RS15365	843	280	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3636445	3637347	-							GO485_RS15370	903		old_locus_tag=GO485_15340
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3636445	3637347	-	WP_145880474.1	WP_145880474.1		ATPase			GO485_RS15370	903	300	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3637351	3638985	-							GO485_RS15375	1635		old_locus_tag=GO485_15345
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3637351	3638985	-	WP_145880476.1	WP_145880476.1		family 10 glycosylhydrolase			GO485_RS15375	1635	544	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3639051	3640328	-							GO485_RS15380	1278		old_locus_tag=GO485_15350
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3639051	3640328	-	WP_145880479.1	WP_145880479.1		MFS transporter			GO485_RS15380	1278	425	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3640388	3641269	-					murQ		GO485_RS15385	882		old_locus_tag=GO485_15355
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3640388	3641269	-	WP_145880482.1	WP_145880482.1		N-acetylmuramic acid 6-phosphate etherase	murQ		GO485_RS15385	882	293	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3641448	3642416	+							GO485_RS15390	969		old_locus_tag=GO485_15360
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3641448	3642416	+	WP_229418963.1	WP_229418963.1		IS1595 family transposase			GO485_RS15390	969	322	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3642485	3643225	-							GO485_RS15395	741		old_locus_tag=GO485_15365
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3642485	3643225	-	WP_145880485.1	WP_145880485.1		GntR family transcriptional regulator			GO485_RS15395	741	246	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3643347	3643763	+							GO485_RS15400	417		old_locus_tag=GO485_15370
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3643347	3643763	+	WP_145880487.1	WP_145880487.1		hypothetical protein			GO485_RS15400	417	138	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3643866	3645257	-							GO485_RS15405	1392		old_locus_tag=GO485_15375
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3643866	3645257	-	WP_145880490.1	WP_145880490.1		hypothetical protein			GO485_RS15405	1392	463	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3645261	3645623	-							GO485_RS15410	363		old_locus_tag=GO485_15380
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3645261	3645623	-	WP_145880492.1	WP_145880492.1		hypothetical protein			GO485_RS15410	363	120	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3645840	3647156	+							GO485_RS15415	1317		old_locus_tag=GO485_15385
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3645840	3647156	+	WP_229418964.1	WP_229418964.1		beta-lactamase family protein			GO485_RS15415	1317	438	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3647262	3648518	+							GO485_RS15420	1257		old_locus_tag=GO485_15390
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3647262	3648518	+	WP_145880494.1	WP_145880494.1		D-amino acid dehydrogenase			GO485_RS15420	1257	418	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3648637	3649095	+							GO485_RS15425	459		old_locus_tag=GO485_15395
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3648637	3649095	+	WP_145880496.1	WP_145880496.1		hypothetical protein			GO485_RS15425	459	152	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3649118	3650725	+							GO485_RS15430	1608		old_locus_tag=GO485_15400
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3649118	3650725	+	WP_145880498.1	WP_145880498.1		methylcrotonoyl-CoA carboxylase			GO485_RS15430	1608	535	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3650736	3651521	+							GO485_RS15435	786		old_locus_tag=GO485_15405
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3650736	3651521	+	WP_145880501.1	WP_145880501.1		enoyl-CoA hydratase/isomerase family protein			GO485_RS15435	786	261	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3651539	3652867	+							GO485_RS15440	1329		old_locus_tag=GO485_15410
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3651539	3652867	+	WP_145880503.1	WP_145880503.1		adenosylmethionine--8-amino-7-oxononanoate transaminase			GO485_RS15440	1329	442	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3652867	3654084	+					bioF		GO485_RS15445	1218		old_locus_tag=GO485_15415
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3652867	3654084	+	WP_145880704.1	WP_145880704.1		8-amino-7-oxononanoate synthase	bioF		GO485_RS15445	1218	405	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3654074	3654862	+					bioD		GO485_RS15450	789		old_locus_tag=GO485_15420
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3654074	3654862	+	WP_145880505.1	WP_145880505.1		dethiobiotin synthase	bioD		GO485_RS15450	789	262	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3654887	3655927	+					bioB		GO485_RS15455	1041		old_locus_tag=GO485_15425
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3654887	3655927	+	WP_145880507.1	WP_145880507.1		biotin synthase BioB	bioB		GO485_RS15455	1041	346	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3656057	3658090	+							GO485_RS15460	2034		old_locus_tag=GO485_15430
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3656057	3658090	+	WP_145880509.1	WP_145880509.1		acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha			GO485_RS15460	2034	677	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3658103	3659035	+							GO485_RS15465	933		old_locus_tag=GO485_15435
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3658103	3659035	+	WP_145880511.1	WP_145880511.1		glyoxylate/hydroxypyruvate reductase A			GO485_RS15465	933	310	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3659046	3659954	+							GO485_RS15470	909		old_locus_tag=GO485_15440
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3659046	3659954	+	WP_145880512.1	WP_145880512.1		hydroxymethylglutaryl-CoA lyase			GO485_RS15470	909	302	
gene	tRNA	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3660223	3660299	-							GO485_RS15475	77		old_locus_tag=GO485_15445
tRNA		GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3660223	3660299	-				tRNA-Pro			GO485_RS15475	77		anticodon=TGG
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3660425	3661045	+							GO485_RS15480	621		old_locus_tag=GO485_15450
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3660425	3661045	+	WP_145880514.1	WP_145880514.1		hypothetical protein			GO485_RS15480	621	206	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3661056	3661667	+							GO485_RS15485	612		old_locus_tag=GO485_15455
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3661056	3661667	+	WP_145880516.1	WP_145880516.1		glutathione S-transferase family protein			GO485_RS15485	612	203	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3661747	3663981	+							GO485_RS15490	2235		old_locus_tag=GO485_15460
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3661747	3663981	+	WP_229418965.1	WP_229418965.1		EAL domain-containing protein			GO485_RS15490	2235	744	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3664004	3664909	-					rsmI		GO485_RS15495	906		old_locus_tag=GO485_15465
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3664004	3664909	-	WP_145880518.1	WP_145880518.1		16S rRNA (cytidine(1402)-2'-O)-methyltransferase	rsmI		GO485_RS15495	906	301	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3664935	3666209	+							GO485_RS15500	1275		old_locus_tag=GO485_15470
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3664935	3666209	+	WP_145880520.1	WP_145880520.1		penicillin-binding protein activator			GO485_RS15500	1275	424	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3666217	3666564	+							GO485_RS15505	348		old_locus_tag=GO485_15475
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3666217	3666564	+	WP_145880522.1	WP_145880522.1		YraN family protein			GO485_RS15505	348	115	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3666650	3667246	+							GO485_RS15510	597		old_locus_tag=GO485_15480
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3666650	3667246	+	WP_137315323.1	WP_137315323.1		phosphoheptose isomerase			GO485_RS15510	597	198	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3667239	3667895	+							GO485_RS15515	657		old_locus_tag=GO485_15485
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3667239	3667895	+	WP_145880523.1	WP_145880523.1		BON domain-containing protein			GO485_RS15515	657	218	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3667923	3668435	+							GO485_RS15520	513		old_locus_tag=GO485_15490
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3667923	3668435	+	WP_145880525.1	WP_145880525.1		TlpA family protein disulfide reductase			GO485_RS15520	513	170	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3669076	3669498	-							GO485_RS15525	423		old_locus_tag=GO485_15495
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3669076	3669498	-	WP_145880527.1	WP_145880527.1		PaaI family thioesterase			GO485_RS15525	423	140	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3669575	3670498	-							GO485_RS15530	924		old_locus_tag=GO485_15500
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3669575	3670498	-	WP_145880529.1	WP_145880529.1		ABC transporter permease			GO485_RS15530	924	307	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3670495	3671583	-							GO485_RS15535	1089		old_locus_tag=GO485_15505
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3670495	3671583	-	WP_145880531.1	WP_145880531.1		ABC transporter permease			GO485_RS15535	1089	362	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3671570	3673162	-							GO485_RS15540	1593		old_locus_tag=GO485_15510
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3671570	3673162	-	WP_145880533.1	WP_145880533.1		ABC transporter ATP-binding protein			GO485_RS15540	1593	530	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3673393	3674145	+							GO485_RS15545	753		old_locus_tag=GO485_15515
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3673393	3674145	+	WP_145880535.1	WP_145880535.1		GntR family transcriptional regulator			GO485_RS15545	753	250	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3674369	3675214	+							GO485_RS15550	846		old_locus_tag=GO485_15520
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3674369	3675214	+	WP_145880537.1	WP_145880537.1		outer envelope protein			GO485_RS15550	846	281	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3675236	3676312	+							GO485_RS15555	1077		old_locus_tag=GO485_15525
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3675236	3676312	+	WP_145880539.1	WP_145880539.1		BMP family ABC transporter substrate-binding protein			GO485_RS15555	1077	358	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3676341	3676829	+							GO485_RS15560	489		old_locus_tag=GO485_15530
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3676341	3676829	+	WP_145880541.1	WP_145880541.1		nucleoside deaminase			GO485_RS15560	489	162	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3676833	3677900	-							GO485_RS15565	1068		old_locus_tag=GO485_15535
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3676833	3677900	-	WP_229418966.1	WP_229418966.1		DUF5009 domain-containing protein			GO485_RS15565	1068	355	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3678115	3678789	-							GO485_RS15570	675		old_locus_tag=GO485_15540
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3678115	3678789	-	WP_145880545.1	WP_145880545.1		uracil-DNA glycosylase			GO485_RS15570	675	224	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3678843	3679202	-							GO485_RS15575	360		old_locus_tag=GO485_15545
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3678843	3679202	-	WP_145880547.1	WP_145880547.1		hypothetical protein			GO485_RS15575	360	119	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3679204	3679767	-							GO485_RS15580	564		old_locus_tag=GO485_15550
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3679204	3679767	-	WP_145880550.1	WP_145880550.1		hypothetical protein			GO485_RS15580	564	187	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3680098	3681084	-					lipA		GO485_RS15585	987		old_locus_tag=GO485_15555
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3680098	3681084	-	WP_145880552.1	WP_145880552.1		lipoyl synthase	lipA		GO485_RS15585	987	328	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3681102	3681791	-					lipB		GO485_RS15590	690		old_locus_tag=GO485_15560
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3681102	3681791	-	WP_145880555.1	WP_145880555.1		lipoyl(octanoyl) transferase LipB	lipB		GO485_RS15590	690	229	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3681916	3682191	-							GO485_RS15595	276		old_locus_tag=GO485_15565
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3681916	3682191	-	WP_145880557.1	WP_145880557.1		DUF493 family protein			GO485_RS15595	276	91	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3682347	3684500	-							GO485_RS15600	2154		old_locus_tag=GO485_15570
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3682347	3684500	-	WP_145880559.1	WP_145880559.1		hypothetical protein			GO485_RS15600	2154	717	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3684575	3685213	-							GO485_RS15605	639		old_locus_tag=GO485_15575
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3684575	3685213	-	WP_145880561.1	WP_145880561.1		LysE family transporter			GO485_RS15605	639	212	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3685320	3686246	+							GO485_RS15610	927		old_locus_tag=GO485_15580
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3685320	3686246	+	WP_145880563.1	WP_145880563.1		DUF808 domain-containing protein			GO485_RS15610	927	308	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3686501	3688138	+							GO485_RS15615	1638		old_locus_tag=GO485_15585
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3686501	3688138	+	WP_145880565.1	WP_145880565.1		PAS domain-containing methyl-accepting chemotaxis protein			GO485_RS15615	1638	545	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3688155	3689588	+					hemN		GO485_RS15620	1434		old_locus_tag=GO485_15590
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3688155	3689588	+	WP_145880567.1	WP_145880567.1		oxygen-independent coproporphyrinogen III oxidase	hemN		GO485_RS15620	1434	477	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3689600	3690367	+							GO485_RS15625	768		old_locus_tag=GO485_15595
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3689600	3690367	+	WP_145880569.1	WP_145880569.1		sulfite exporter TauE/SafE family protein			GO485_RS15625	768	255	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3690364	3692796	+							GO485_RS15630	2433		old_locus_tag=GO485_15600
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3690364	3692796	+	WP_145880571.1	WP_145880571.1		heavy metal translocating P-type ATPase			GO485_RS15630	2433	810	
gene	protein_coding	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3692809	3692976	+					ccoS		GO485_RS15635	168		old_locus_tag=GO485_15605
CDS	with_protein	GCF_009789595.1	Primary Assembly	chromosome		NZ_CP046904.1	3692809	3692976	+	WP_145880573.1	WP_145880573.1		cbb3-type cytochrome oxidase assembly protein CcoS	ccoS		GO485_RS15635	168	55	
