# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3849144	3850082	+							CR152_RS17185	939		old_locus_tag=CR152_17110
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3849144	3850082	+	WP_099876365.1	WP_099876365.1		protein-L-isoaspartate(D-aspartate) O-methyltransferase			CR152_RS17185	939	312	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3850151	3851098	+							CR152_RS17190	948		old_locus_tag=CR152_17115
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3850151	3851098	+	WP_099876367.1	WP_099876367.1		peptidoglycan DD-metalloendopeptidase family protein			CR152_RS17190	948	315	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3851141	3852184	+					rpoS		CR152_RS17195	1044		old_locus_tag=CR152_17120
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3851141	3852184	+	WP_099876369.1	WP_099876369.1		RNA polymerase sigma factor RpoS	rpoS		CR152_RS17195	1044	347	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3852270	3853610	+					rlmD		CR152_RS17200	1341		old_locus_tag=CR152_17125
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3852270	3853610	+	WP_099882422.1	WP_099882422.1		23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	rlmD		CR152_RS17200	1341	446	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3853733	3854200	+							CR152_RS33070	468		
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3853733	3854200	+	WP_157778561.1	WP_157778561.1		TonB-dependent receptor			CR152_RS33070	468	155	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3854281	3854958	-							CR152_RS17210	678		old_locus_tag=CR152_17135
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3854281	3854958	-	WP_099876374.1	WP_099876374.1		Bax inhibitor-1/YccA family protein			CR152_RS17210	678	225	
gene	pseudogene	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3855185	3855609	+					ndk		CR152_RS17215	425		pseudo;old_locus_tag=CR152_17140
CDS	without_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3855185	3855609	+				nucleoside-diphosphate kinase	ndk		CR152_RS17215	425		pseudo
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3855728	3856897	+					rlmN		CR152_RS17220	1170		old_locus_tag=CR152_17145
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3855728	3856897	+	WP_099876378.1	WP_099876378.1		23S rRNA (adenine(2503)-C(2))-methyltransferase RlmN	rlmN		CR152_RS17220	1170	389	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3856894	3857754	+					pilW		CR152_RS17225	861		old_locus_tag=CR152_17150
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3856894	3857754	+	WP_229413430.1	WP_229413430.1		type IV pilus biogenesis/stability protein PilW	pilW		CR152_RS17225	861	286	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3857768	3858730	+							CR152_RS17230	963		old_locus_tag=CR152_17155
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3857768	3858730	+	WP_099876381.1	WP_099876381.1		helix-turn-helix domain-containing protein			CR152_RS17230	963	320	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3858744	3860018	+					ispG		CR152_RS17235	1275		old_locus_tag=CR152_17160
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3858744	3860018	+	WP_099882426.1	WP_099882426.1		flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	ispG		CR152_RS17235	1275	424	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3860011	3861360	+					hisS		CR152_RS17240	1350		old_locus_tag=CR152_17165
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3860011	3861360	+	WP_099876383.1	WP_099876383.1		histidine--tRNA ligase	hisS		CR152_RS17240	1350	449	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3861420	3862073	+							CR152_RS17245	654		old_locus_tag=CR152_17170
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3861420	3862073	+	WP_099876385.1	WP_099876385.1		tetratricopeptide repeat protein			CR152_RS17245	654	217	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3862134	3863288	+					bamB		CR152_RS17250	1155		old_locus_tag=CR152_17175
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3862134	3863288	+	WP_099876387.1	WP_099876387.1		outer membrane protein assembly factor BamB	bamB		CR152_RS17250	1155	384	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3863296	3864639	+					der		CR152_RS17255	1344		old_locus_tag=CR152_17180
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3863296	3864639	+	WP_099876389.1	WP_099876389.1		ribosome biogenesis GTPase Der	der		CR152_RS17255	1344	447	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3864781	3865017	+					hfq		CR152_RS17260	237		old_locus_tag=CR152_17185
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3864781	3865017	+	WP_026354376.1	WP_026354376.1		RNA chaperone Hfq	hfq		CR152_RS17260	237	78	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3865066	3866313	+					hflX		CR152_RS17265	1248		old_locus_tag=CR152_17190
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3865066	3866313	+	WP_099876391.1	WP_099876391.1		GTPase HflX	hflX		CR152_RS17265	1248	415	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3866315	3867568	+					hflK		CR152_RS17270	1254		old_locus_tag=CR152_17195
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3866315	3867568	+	WP_099882428.1	WP_099882428.1		FtsH protease activity modulator HflK	hflK		CR152_RS17270	1254	417	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3867568	3868464	+					hflC		CR152_RS17275	897		old_locus_tag=CR152_17200
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3867568	3868464	+	WP_099876392.1	WP_099876392.1		protease modulator HflC	hflC		CR152_RS17275	897	298	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3868856	3870016	+							CR152_RS17280	1161		old_locus_tag=CR152_17205
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3868856	3870016	+	WP_099876394.1	WP_099876394.1		ATP phosphoribosyltransferase regulatory subunit			CR152_RS17280	1161	386	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3870022	3871335	+							CR152_RS17285	1314		old_locus_tag=CR152_17210
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3870022	3871335	+	WP_099876395.1	WP_099876395.1		adenylosuccinate synthase			CR152_RS17285	1314	437	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3871357	3871902	+							CR152_RS17290	546		old_locus_tag=CR152_17215
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3871357	3871902	+	WP_099876397.1	WP_099876397.1		nicotinate phosphoribosyltransferase			CR152_RS17290	546	181	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3872137	3872778	+							CR152_RS17295	642		old_locus_tag=CR152_17220
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3872137	3872778	+	WP_099876398.1	WP_099876398.1		hypothetical protein			CR152_RS17295	642	213	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3873030	3874514	+							CR152_RS17300	1485		old_locus_tag=CR152_17225
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3873030	3874514	+	WP_157778562.1	WP_157778562.1		hypothetical protein			CR152_RS17300	1485	494	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3874600	3876942	-							CR152_RS17305	2343		old_locus_tag=CR152_17230
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3874600	3876942	-	WP_229413431.1	WP_229413431.1		hypothetical protein			CR152_RS17305	2343	780	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3877471	3879813	-							CR152_RS17310	2343		old_locus_tag=CR152_17235
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3877471	3879813	-	WP_229413432.1	WP_229413432.1		hypothetical protein			CR152_RS17310	2343	780	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3880063	3880662	+							CR152_RS17315	600		old_locus_tag=CR152_17240
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3880063	3880662	+	WP_099876401.1	WP_099876401.1		MarC family protein			CR152_RS17315	600	199	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3880786	3882873	-					uvrB		CR152_RS17320	2088		old_locus_tag=CR152_17245
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3880786	3882873	-	WP_099876403.1	WP_099876403.1		excinuclease ABC subunit UvrB	uvrB		CR152_RS17320	2088	695	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3882981	3884195	+							CR152_RS17325	1215		old_locus_tag=CR152_17250
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3882981	3884195	+	WP_099876404.1	WP_099876404.1		aspartate/tyrosine/aromatic aminotransferase			CR152_RS17325	1215	404	
gene	tRNA	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3884311	3884386	+							CR152_RS17330	76		old_locus_tag=CR152_17255
tRNA		GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3884311	3884386	+				tRNA-Asn			CR152_RS17330	76		anticodon=GTT
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3884494	3884769	-							CR152_RS17335	276		old_locus_tag=CR152_17260
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3884494	3884769	-	WP_099876406.1	WP_099876406.1		type II toxin-antitoxin system RelE/ParE family toxin			CR152_RS17335	276	91	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3884769	3885044	-							CR152_RS17340	276		old_locus_tag=CR152_17265
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3884769	3885044	-	WP_099876407.1	WP_099876407.1		ribbon-helix-helix protein, CopG family			CR152_RS17340	276	91	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3885386	3886201	-							CR152_RS17345	816		old_locus_tag=CR152_17270
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3885386	3886201	-	WP_099876409.1	WP_099876409.1		hypothetical protein			CR152_RS17345	816	271	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3886191	3886502	-							CR152_RS17350	312		old_locus_tag=CR152_17275
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3886191	3886502	-	WP_099876410.1	WP_099876410.1		hypothetical protein			CR152_RS17350	312	103	
gene	tRNA	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3886802	3886877	+							CR152_RS17355	76		old_locus_tag=CR152_17280
tRNA		GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3886802	3886877	+				tRNA-Asn			CR152_RS17355	76		anticodon=GTT
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3887067	3887675	+							CR152_RS17360	609		old_locus_tag=CR152_17285
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3887067	3887675	+	WP_099876412.1	WP_099876412.1		hypothetical protein			CR152_RS17360	609	202	
gene	tRNA	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3887710	3887785	+							CR152_RS17365	76		old_locus_tag=CR152_17290
tRNA		GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3887710	3887785	+				tRNA-Asn			CR152_RS17365	76		anticodon=GTT
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3887930	3888868	+							CR152_RS17370	939		old_locus_tag=CR152_17295
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3887930	3888868	+	WP_157778563.1	WP_157778563.1		hypothetical protein			CR152_RS17370	939	312	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3888938	3889786	+							CR152_RS17375	849		old_locus_tag=CR152_17300
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3888938	3889786	+	WP_157778564.1	WP_157778564.1		endonuclease/exonuclease/phosphatase family protein			CR152_RS17375	849	282	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3889874	3891493	+							CR152_RS17380	1620		old_locus_tag=CR152_17305
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3889874	3891493	+	WP_099876417.1	WP_099876417.1		response regulator			CR152_RS17380	1620	539	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3891516	3891971	-							CR152_RS17385	456		old_locus_tag=CR152_17310
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3891516	3891971	-	WP_099876418.1	WP_099876418.1		response regulator			CR152_RS17385	456	151	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3891984	3894239	-							CR152_RS17390	2256		old_locus_tag=CR152_17315
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3891984	3894239	-	WP_099876420.1	WP_099876420.1		GAF domain-containing protein			CR152_RS17390	2256	751	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3894407	3896824	+							CR152_RS17395	2418		old_locus_tag=CR152_17320
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3894407	3896824	+	WP_167399904.1	WP_167399904.1		PAS domain-containing protein			CR152_RS17395	2418	805	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3896862	3898403	+							CR152_RS17400	1542		old_locus_tag=CR152_17325
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3896862	3898403	+	WP_099882434.1	WP_099882434.1		cryptochrome/photolyase family protein			CR152_RS17400	1542	513	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3898440	3899363	+							CR152_RS17405	924		old_locus_tag=CR152_17330
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3898440	3899363	+	WP_099876423.1	WP_099876423.1		pyridoxal-phosphate dependent enzyme			CR152_RS17405	924	307	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3899358	3900692	-							CR152_RS17410	1335		old_locus_tag=CR152_17335
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3899358	3900692	-	WP_157778565.1	WP_157778565.1		hypothetical protein			CR152_RS17410	1335	444	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3900796	3901950	-							CR152_RS17415	1155		old_locus_tag=CR152_17340
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3900796	3901950	-	WP_229413433.1	WP_229413433.1		prolyl oligopeptidase family serine peptidase			CR152_RS17415	1155	384	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3902422	3902991	+							CR152_RS17420	570		old_locus_tag=CR152_17345
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3902422	3902991	+	WP_229413434.1	WP_229413434.1		DTW domain-containing protein			CR152_RS17420	570	189	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3903097	3904230	+							CR152_RS17425	1134		old_locus_tag=CR152_17350
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3903097	3904230	+	WP_099882438.1	WP_099882438.1		PA0069 family radical SAM protein			CR152_RS17425	1134	377	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3904301	3904867	-							CR152_RS17430	567		old_locus_tag=CR152_17355
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3904301	3904867	-	WP_099876428.1	WP_099876428.1		gamma-glutamylcyclotransferase			CR152_RS17430	567	188	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3905024	3905983	-							CR152_RS17435	960		old_locus_tag=CR152_17360
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3905024	3905983	-	WP_099876429.1	WP_099876429.1		LysR family transcriptional regulator			CR152_RS17435	960	319	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3906072	3906614	+							CR152_RS17440	543		old_locus_tag=CR152_17365
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3906072	3906614	+	WP_099876431.1	WP_099876431.1		VOC family protein			CR152_RS17440	543	180	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3906622	3907647	+							CR152_RS17445	1026		old_locus_tag=CR152_17370
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3906622	3907647	+	WP_099876432.1	WP_099876432.1		fumarylacetoacetate hydrolase family protein			CR152_RS17445	1026	341	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3907644	3908288	+					maiA		CR152_RS17450	645		old_locus_tag=CR152_17375
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3907644	3908288	+	WP_099876434.1	WP_099876434.1		maleylacetoacetate isomerase	maiA		CR152_RS17450	645	214	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3908316	3908528	-							CR152_RS17455	213		old_locus_tag=CR152_17380
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3908316	3908528	-	WP_099876436.1	WP_099876436.1		DUF2970 domain-containing protein			CR152_RS17455	213	70	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3908745	3909332	+							CR152_RS17460	588		old_locus_tag=CR152_17385
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3908745	3909332	+	WP_099876437.1	WP_099876437.1		NAD(P)H-dependent oxidoreductase			CR152_RS17460	588	195	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3909474	3909914	-							CR152_RS17465	441		old_locus_tag=CR152_17390
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3909474	3909914	-	WP_167399905.1	WP_167399905.1		CBS domain-containing protein			CR152_RS17465	441	146	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3910085	3910861	+							CR152_RS17470	777		old_locus_tag=CR152_17395
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3910085	3910861	+	WP_099876439.1	WP_099876439.1		uracil-DNA glycosylase			CR152_RS17470	777	258	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3911183	3911665	+					iscR		CR152_RS17475	483		old_locus_tag=CR152_17400
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3911183	3911665	+	WP_099876440.1	WP_099876440.1		Fe-S cluster assembly transcriptional regulator IscR	iscR		CR152_RS17475	483	160	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3911685	3912941	+							CR152_RS17480	1257		old_locus_tag=CR152_17405
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3911685	3912941	+	WP_099876443.1	WP_099876443.1		IscS subfamily cysteine desulfurase			CR152_RS17480	1257	418	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3912969	3913358	+					iscU		CR152_RS17485	390		old_locus_tag=CR152_17410
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3912969	3913358	+	WP_099876445.1	WP_099876445.1		Fe-S cluster assembly scaffold IscU	iscU		CR152_RS17485	390	129	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3913393	3913716	+					iscA		CR152_RS17490	324		old_locus_tag=CR152_17415
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3913393	3913716	+	WP_099876448.1	WP_099876448.1		iron-sulfur cluster assembly protein IscA	iscA		CR152_RS17490	324	107	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3913739	3914254	+					hscB		CR152_RS17495	516		old_locus_tag=CR152_17420
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3913739	3914254	+	WP_099876451.1	WP_099876451.1		Fe-S protein assembly co-chaperone HscB	hscB		CR152_RS17495	516	171	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3914395	3916284	+					hscA		CR152_RS17500	1890		old_locus_tag=CR152_17425
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3914395	3916284	+	WP_099876453.1	WP_099876453.1		Fe-S protein assembly chaperone HscA	hscA		CR152_RS17500	1890	629	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3916308	3916649	+					fdx		CR152_RS17505	342		old_locus_tag=CR152_17430
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3916308	3916649	+	WP_054263701.1	WP_054263701.1		ISC system 2Fe-2S type ferredoxin	fdx		CR152_RS17505	342	113	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3916663	3916857	+					iscX		CR152_RS17510	195		old_locus_tag=CR152_17435
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3916663	3916857	+	WP_099876456.1	WP_099876456.1		Fe-S cluster assembly protein IscX	iscX		CR152_RS17510	195	64	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3916844	3917740	+							CR152_RS17515	897		old_locus_tag=CR152_17440
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3916844	3917740	+	WP_099876458.1	WP_099876458.1		SAM-dependent methyltransferase			CR152_RS17515	897	298	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3917737	3918768	+					ltaE		CR152_RS17520	1032		old_locus_tag=CR152_17445
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3917737	3918768	+	WP_099876460.1	WP_099876460.1		low-specificity L-threonine aldolase	ltaE		CR152_RS17520	1032	343	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3918774	3919508	+							CR152_RS17525	735		old_locus_tag=CR152_17450
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3918774	3919508	+	WP_099876463.1	WP_099876463.1		rRNA pseudouridine synthase			CR152_RS17525	735	244	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3919525	3922116	-							CR152_RS17530	2592		old_locus_tag=CR152_17455
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3919525	3922116	-	WP_167399906.1	WP_167399906.1		hypothetical protein			CR152_RS17530	2592	863	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3922280	3922567	-							CR152_RS17535	288		old_locus_tag=CR152_17460
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3922280	3922567	-	WP_099876468.1	WP_099876468.1		hypothetical protein			CR152_RS17535	288	95	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3922582	3923112	-							CR152_RS17540	531		old_locus_tag=CR152_17465
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3922582	3923112	-	WP_099876470.1	WP_099876470.1		RDD family protein			CR152_RS17540	531	176	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3923102	3923854	-							CR152_RS17545	753		old_locus_tag=CR152_17470
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3923102	3923854	-	WP_229413435.1	WP_229413435.1		DUF3106 domain-containing protein			CR152_RS17545	753	250	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3923905	3924297	-							CR152_RS17550	393		old_locus_tag=CR152_17475
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3923905	3924297	-	WP_099876474.1	WP_099876474.1		DUF3619 family protein			CR152_RS17550	393	130	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3924294	3924863	-							CR152_RS17555	570		old_locus_tag=CR152_17480
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3924294	3924863	-	WP_099876475.1	WP_099876475.1		RNA polymerase sigma factor			CR152_RS17555	570	189	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3925364	3927091	+							CR152_RS17560	1728		old_locus_tag=CR152_17485
CDS	with_protein	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3925364	3927091	+	WP_099876478.1	WP_099876478.1		acetolactate synthase 3 catalytic subunit			CR152_RS17560	1728	575	
gene	protein_coding	GCF_002752675.1	Primary Assembly	chromosome		NZ_CP024608.1	3927091	3927582	+					ilvN		CR152_RS17565	492		old_locus_tag=CR152_17490
